,url,file_name,ID,date,type,status,order,is_family,description
150,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2016/MAY102016_01D12101.pdf,MAY102016_01D12101.pdf,15919,MAY102016,motion,FORM I-914. APPLICATION FOR TNONIMMIGRANT STATUS,The motion to reopen is denied.,False,"The Applicant seeks .. T-1'' nonimmigrant classification as a victim of human trafficking. See Immigration and Nationality Act (the Act) sections 101(a)(l5)(T) and 214(o). 8 U.S.C. §§ 1101(a)(l5)(T) and 1184(o). The T-1 classification affords nonimmigrant status to victims w
ho assist authorities investigating or prosecuting the acts or perpetrators of trafficking. The Director. Vermont Service Center. denied the Form 1-914, Application for T Nonimmigrant Status. The Director concluded that the Applicant did not establish that he was a victim of a severe form of trat1icking. that he was physically present in the United States on account of a severe form of trafficking. and that he had complied with any reasonable request for assistance in the investigation or prosecution of acts of severe forms of trafficking. We dismissed the Applicant's subsequent appeal, upholding the Director's tindings and also determining that the Applicant had not established extreme hardship involving unusual and severe hann upon removal. We also denied the Applicant's subsequent motion to reopen and reconsider. We arc reopening the matter on our own motion for a new decision on the motion to reopen and reconsider. On motion, the Applicant submits a brief and additional evidence. The Applicant claims that his prior statements ··were prepared by the paralegal of [his] previous counsel and tailed to articulate the essence of fhis] victimization."" and that he was tratlicked by in addition to . and and He includes additional payroll statements and an affidavit from a friend. Upon review. we will deny the motions."
151,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2015/DEC072015_01D12101.pdf,DEC072015_01D12101.pdf,13076,DEC072015,appeal,"FORM I-914, APPLICATION FORT NONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. See Immigration and Nationality Act (the Act), § 101(a)(15)(T)(i), 8 U.S.C. § 1101(a)(15)(T)(i). The Director, Vermont Service Center, denied the 
application, determining that the Applicant did not establish that he was a victim of a severe form of trafficking in persons, was physically present in the United States on account of trafficking, and did not comply with reasonable requests in the investigation or prosecution of acts of trafficking. The matter is now before us on appeal. The appeal will be dismissed."
152,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2015/OCT212015_02D12101.pdf,OCT212015_02D12101.pdf,14701,OCT212015,appeal,"FORM I-914, APPLICATION FORT NONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. See Immigration and Nationality Act (the Act) § 101(a)(15)(T)(i), 8 U.S.C. § 1101(a)(15)(T)(i). The Director, Vermont Service Center, denied the application because the Applicant did not establish that he was a victim of a severe form of trafficking in persons, was physically present in the United States on account of such trafficking, had complied with any reasonable request for assistance in the investigation or prosecution of acts of severe forms of trafficking in persons, or would suffer extreme hardship involving unusual and severe harm upon removal. The matter is now before us on appeal. The appeal will be dismissed."
153,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2016/FEB012016_01D12101.pdf,FEB012016_01D12101.pdf,13944,FEB012016,appeal,"FORM I-914, APPLICATION FOR TNONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. See Immigration and Nationality Act (the Act),§ 101(a)(15)(T)(i), 8 U.S.C. § 1101(a)(15)(T)(i). The Director, Vermont Service Center, denied the application because the Applicant did not establish that he had complied with any reasonable requests for assistance in the investigation or prosecution of acts of trafficking, or the investigation of crime where acts of trafficking are at least one central reason for the commission of that crime. The matter is now before us on appeal. The appeal will be dismissed."
154,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2015/NOV182015_01D12101.pdf,NOV182015_01D12101.pdf,14750,NOV182015,appeal,"FORM I-914, APPLICATION FOR TNONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. See Immigration and Nationality Act 
(the Act) § 101(a)(15)(T)(i), 8 U.S.C. § 1101(a)(15)(T)(i). The Deputy Director, Vermont Service Center, denied the application after determining that the Applicant could not be granted T nonimmigrant status because he still held lawful permanent resident status and could not simultaneously be an immigrant and nonimmigrant. The matter is now before us on appeal. The appeal will be dismissed."
155,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2015/NOV232015_02D12101.pdf,NOV232015_02D12101.pdf,15788,NOV232015,motion,"FORM I-914, APPLICATION FOR TNONIMMIGRANT STATUS",The motion to reopen is denied.,False,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. See Immigration and Nationality 
Act (the Act) § 101(a)(l5)(T)(i), 8 U.S.C. § 1101(a)(15)(T)(i). The Director, Vermont Service Center, denied the application because the Applicant did not establish that he was a victim of a severe form of trafficking in persons, was physically present in the United States on account of such trafficking, 
and had complied with any reasonable request for assistance in the investigation or prosecution of acts of severe forms of trafficking in persons. The Applicant filed a timely appeal to the Administrative Appeals Office, which we dismissed on the merits. The matter is now before us on a motion to reopen and reconsider. The motions will be denied. A motion to reopen must state the new facts to be proved and be supported by affidavits or other documentary evidence. 8 C.F.R. § 103.5(a)(2). A motion to reconsider must: (1) state the reasons for reconsideration and be supported by any pertinent precedent decisions to establish that the decision was based on an incorrect application of law or U.S. Citizenship and Immigration Services policy; and (2) establish that the decision was incorrect based on the evidence of record at the time ofthe initial decision. 8 C.F.R. § 103.5(a)(3). On motion, the Applicant suggests that he is no longer represented 
by his former attorney because he cannot afford her legal fees and ""[ d]ue to ineffective assistance of counsel."" The Applicant's claim, however, is not supported by the evidence required to establish ineffective assistance of counsel. Specifically, the Applicant's assertion does not include: (1) an affidavit setting forth in detail the agreement that was entered into with counsel with respect to the actions to be taken and what representations counsel did or did not make to Applicant in this regard; (2) evidence that counsel whose integrity or competence is being impugned has been informed of the allegations leveled against her and given an opportunity to respond; and (3) evidence as to whether a complaint has been filed with appropriate disciplinary authorities with respect to any violation of counsel's ethical or legal responsibilities, and if not, why not. See Matter of Lozada, 19 I&N Dec. 637 (BIA 1988), affd, 857 F.2d 10 (1st Cir. 1988). The Applicant also requests an additional period of 33 days ""to submit [his] appeal [sic] brief and additional evidence,"" and to ""confer ... with my counsel or representative so that they can amply research the legal case precedents on this matter, address the issues that need to be addressed, and"
156,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2016/MAR292016_01D12101.pdf,MAR292016_01D12101.pdf,15918,MAR292016,motion,"FORM I-914, APPLICATION FORT NONIMMIGRANT STATUS",The motion to reopen is denied.,False,"The Applicant seeks ""T -1"" nonimmigrant classification as a v1ct1m of human trafficking. See Immigration and Nationality Act (the Act)§§ 101(a)(15)(T) and 214(o), 8 U
.S.C. §§ 1101(a)(15)(T) and 1184( o ). The T -1 classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting the acts or perpetrators of trafficking. The Director, Vermont Service Center, denied the application. The Director concluded that the Applicant did not establish that he was a victim of a severe form of trafficking in persons and was physically present in the United States on account of such trafficking. We dismissed a subsequent appeal. The matter is now before us on a motion to reopen and reconsider. On motion, the Applicant submits a brief and additional evidence. The Applicant claims that his prior statements ""were prepared by the paralegal of [his] previous counsel and failed to articulate the essence of [his] victimization,"" and that his new documents, including statements from his friends, ""clarify and straighten up"" any errors in the record. Upon review, we will deny the motion."
157,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2016/AUG302016_01D12101.pdf,AUG302016_01D12101.pdf,17763,AUG302016,appeal,"FORM I-914, APPLICATION FORT NONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks ""T -1"" nonimmigrant classification as a victim of human trafficking. See Immigration and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 8 U.S.C. §§ 1101(a)(15)(T) and 1184(o). The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting the acts or perpetrators of trafficking. The Director, Vermont Service Center, denied the Form 1-914, Application forT Nonimmigrant Status (T application). The Director concluded that the Applicant did not establish that she was a victim of a severe form of trafficking in persons, and therefore could not establish that she is physically present in the United States on account of such trafficking, that she had complied with reasonable requests for assistance in the investigation or prosecution of severe forms of trafficking, and would suffer extreme hardship involving unusual and severe harm if she were removed from the 
United States. The matter is now before us on appeal. The Applicant submits a brief and additional evidence. The Applicant-claims that she has submitted sufficient evidence to show she is a victim of a severe form of trafficking and that her application should be approved. Upon de novo review, we will dismiss the appeal."
158,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2016/JUN172016_01D12101.pdf,JUN172016_01D12101.pdf,16724,JUN172016,appeal,"FORM I-914, APPLICATION FORT NONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks ""T -I"" nonimmigrant classification as a victim of human trafficking. See Immigration and Nationality Act (the Act) sections IOI(a)(I5)(T) and 214(o), 8 U.S.C. §§ IIOI(a)(I5)(T) and 1184(o). The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting the acts or perpetrators of trafficking. The Director, Vermont Service Center, denied the Form 1-914, Application forT Nonimmigrant Status. The Director concluded that the Applicant had not established that she was a victim of a severe form of trafficking in persons, and consequently, also had not demonstrated that she was physically present in the United States on account of such trafficking and that she complied with any reasonable request for assistance in the investigation or prosecution of acts of trafficking. The matter is now before us on appeal. On appeal, the Applicant submits a brief. The Applicant claims that the Director did not consider credible, probative evidence in the record demonstrating that she was a victim of a severe form of trafficking in persons. Upon de novo review, we will dismiss the appeal."
159,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2017/OCT262017_02D12101.pdf,OCT262017_02D12101.pdf,895069,OCT262017,appeal,"FORM I-914, APPLICATION FORT NONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant, a native and citizen of Mexico, seeks T -1 nonimmigrant classification as a victim of human trafficking. See Immigration and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 8 U.S.C. §§ 1101(a)(l5)(T) and 1184(o). The T-1 classification atlords nonimmigrant status to victims who assist authorities investigating or prosecuting the acts or perpetrators of trafficking. The Director of the Vermont Service Center denied the Form I -914. Application for T Nonimmigrant Status (T application), concluding that the Applicant had not demonstrated that he was a victim of trafficking in persons and was physically present in the United States on account of such trafficking. On appeal, the Applicant submits a brief and asserts that the record demonstrates that he was a victim of a severe form of trafficking in persons and is physically present in the United States on account of that trafficking. Upon de novo review, we will dismiss the appeal."
160,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2017/OCT262017_01D12101.pdf,OCT262017_01D12101.pdf,623858,OCT262017,appeal,"FORM I-914, APPLICATION FORT NONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant, a native and citizen of Mexico, seeks T -1 nonimmigrant classification as a victim of human trafficking. See Immigration and Nationality Act (the Act) sections 101(a)(l5)(T) and 214(o), 8 U.S.C. §§ 110l(a)(15)(T) and 1184(o). The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting the acts or perpetrators of trafficking. The Director of the Vermont Service Center denied the Form I-914, Application for T Nonimmigrant Status (T application), concluding that the Applicant had not demonstrated that she was a victim of trafficking in persons and was physically present in the United States on account of such trafficking. On appeal, the Applicant submits a brief and asserts that the record demonstrates that she was a victim of a severe form of trafficking in persons and is physically present in the United States on account of that trafficking. Upon de novo review, we will dismiss the appeal."
161,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2017/OCT112017_01D12101.pdf,OCT112017_01D12101.pdf,561467,OCT112017,appeal,"FORM I-914, APPLICATION FOR TNONIMMIGRANT STATUS",The appeal is dismissed.,True,"The Applicant, who seeks ·'T -1 '' nonimmigrant classification for herself, also seeks T nonimmigrant classification of the Derivative as an immediate family member of a person granted T-1 status. S'ee Immigration and Nationality Act (the Act) section 101(a)(15)(T)(ii), 8 U.S.C. 1101(a)(15)(T)(ii). The T classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting acts or perpetrators of trafficking, and affords derivative status for immediate family members. · The Director of the Vermont Service Center denied the Form 1-914. Supplement A. Application for Immediate Family Member ofT -1 Recipient (T derivative application). concluding that because the Applicant's Form I-914, Application forT Nonimmigrant Status (T application), had been denied. the Derivative was ineligible as the immediate family member of a T 
-1 nonimmigrant. Upon de novo review, we will dismiss the appeal. Approval of the T derivative application is contingent upon the approval of the principal T application. See 8 C.F.R. § 214.11(o)(9), (s)(5). The Director denied the Applicant's T application and in separate proceedings, we subsequently dismissed the appeal of that denial. As 
the Applicant's T application has been denied, the Derivative is ineligible for nonimmigrant classification as the immediate relative of aT nonimmigrant pursuant to section 101(a)(l5)(T)(ii) of the Act. ORDER: The appeal is dismissed. Cite as Matter qf R-S-G-0-, 10# 00561467 (AAO Oct. 11, 2017)"
162,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2017/OCT232017_03D12101.pdf,OCT232017_03D12101.pdf,488222,OCT232017,appeal,"FORM I-914, SUPPLEMENT A. APPLICATION FOR IMMEDIATE FAMILY MEMBER OF T -1 RECIPIENT The Applicant, who seeks ""T-1"" nonimmigrant classification for herself: also seeks T nonimmigrant classification of the Derivative as an immediate family member of a person granted T -1 status",The appeal is dismissed.,True,"The Applicant, who seeks ""T-1"" nonimmigrant classification for herself: also seeks T nonimmigrant classification of the Derivative as an immediate family member of a person granted T -1 status. See Immigration and Nationality Act (the Act) section 101(a)(15)(T)(ii). 8 U.S.C. 1101(a)(15)(T)(ii). The T classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting acts or perpetrators of trafficking, and affords derivative status for immediate family members. The Director of the Vermont Service Center denied the Form I-914. Supplement A. Application for Immediate Family Member ofT -1 Recipient (T derivative application). concluding that because the Applicant's Form I-914, Application forT Nonimmigrant Status (T application). had been denied. the Derivative was ineligible as the immediate family member of aT -1 nonimmigrant. Upon de novo review, we will dismiss the appeal. Approval of the T derivative application is contingent upon the approval of the principal T application. See 8 C.F.R. 214.11(o)(9), (s)(5). The Director denied the Applicant's T application and in separate proceedings, we subsequently dismissed the appeal of that denial. As the Applicant's T application has been denied. the Derivative is ineligible for nonimmigrant classification as the immediate relative of aT nonimmigrant pursuant to section IOI(a)(15)(T)(ii) ofthe Act. ORDER: The appeal is dismissed. Cite as Matter o.fN-B-B-, ID# 488222 (AAO Oct. 23, 2017)"
163,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2017/NOV092017_01D12101.pdf,NOV092017_01D12101.pdf,610433,NOV092017,appeal,"FORM I-914, APPLICATION FOR TNONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant, a native and Citizen of the Philippines, asserts that she was recruited in the Philippines to teach in the United States through fraud and coercion for the purpose of subjection to debt bondage. Based on this claim, she seeks T -1 nonimmigrant classification as a victim of human trafficking. See Immigration and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 8 U.S.C. §§ 1101(a)(15)(T) and 1184(o). The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting the acts or perpetrators of trafficking. The Director of the Vermont Service Center denied the Form I-914, Application for T Nonimmigrant Status (T application), concluding that because the Applicant departed the United States, she has not demonstrated that she is physically present in the United States on 
account of a severe form of trafficking in persons. On appeal, the Applicant submits additional evidence and a brief and asserts that her reentries into the United States were on account of the alleged trafficking scheme. Upon de novo review, we will dismiss the appeal."
164,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2017/JUN022017_01D12101.pdf,JUN022017_01D12101.pdf,295932,JUN022017,appeal,"FORM I-914, APPLICATION FORT NONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant, a native and citizen of Guatemala, entered the United States as a minor with the assistance of paid smugglers who, at some point, forced him to carry heavy backpacks after his entry. Based on these events, he seeks T-1 nonimmigrant classification as a victim of human trafficking. See Immigration and Nationality Act (the Act) sections 101(a)(l5)(T) and 214(o), 8 U.S.C. §§ 1101(a)(l5)(T) and 1184(o). The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting the acts or perpetrators of trafficking. The Director of the Vermont Service Center denied the Form 1-914, Application for T Nonimmigrant Status (T application), concluding that the Applicant had not demonstrated that he was a victim of trafficking in persons, was physically present in the United States on account of such trafficking, and would suffer extreme hardship involving unusual and severe harm upon removal from the United States. On appeal, the Applicant submits a brief in which he asserts that the record demonstrates that he was trafficked in persons because he was subjected to involuntary servitude during the course of being smuggled into the United States. He further contends that he is physically present in the United States on account of the trafficking to which was subjected and that he would suffer the requisite extreme hardship should he be removed from the United States. 1 Upon de novo review, we will dismiss the appeaL"
165,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2019/APR032019_01D12101.pdf,APR032019_01D12101.pdf,1685883,APR032019,appeal,"FORM I-914, APPLICATION FORT NONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under sections 10l(a)(l5)(T) and 214(0) of the Immigration and Nationality Act (the Act), 8 U.S.C. sections l 10l(a)(l5)(T) and 1184(0). The Director of the Vermont Service Center denied the Form 1-914, Application for T Nonimmigrant Status (T application). On appeal, the Applicant submits a brief and additional evidence, asserting her eligibility for T classification. Upon de nova review, we will dismiss the appeal."
166,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2019/APR242019_01D12101.pdf,APR242019_01D12101.pdf,3075604,APR242019,appeal,"FORM I-914, APPLICATION FORT NONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks T-1 nonimmigrant classification as a v1ct1m of human trafficking under Immigration and Nationality Act (the Act) sections 10l(a)(l5)(T) and 214(0), 8 U.S.C. §§ l 10l(a)(l5)(T) and 1184(0). The Director of the Vermont Service Center denied the Form 1-914, Application for T Nonimmigrant Status (T application), concluding that the evidence did not establish that the Applicant was the victim of a severe form of trafficking in persons and is physically present in the United States in account of such trafficking. The Director also concluded that the Applicant is inadmissible. On appeal, the Applicant submits a brief and additional evidence and reasserts his eligibility. Upon de nova review, we will dismiss the appeal."
167,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2018/AUG102018_01D12101.pdf,AUG102018_01D12101.pdf,1277011,AUG102018,appeal,"FORM I-914, APPLICATION FOR TNONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under sections 10l(a)(l5)(T) and 214(0) of the Immigration and Nationality Act (the Act), 8 U.S.C. sections 1101(a)(l5)(T) and 1184(0). The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting the acts or perpetrators of trafficking. Id. The Director of the Vermont Service Center denied the Form 1-914, Application for T Nonimmigrant Status (T application). The Director determined that, although the Applicant encountered men who required him to carry a backpack during his attempt to enter the United States, he did not establish that he was a victim of a severe form of trafficking in persons. On appeal, the Applicant submits a supplemental written statement and brief and reasserts his eligibility as a victim of labor trafficking. Upon de nova review, we will dismiss the appeal."
168,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2019/JAN162019_01D12101.pdf,JAN162019_01D12101.pdf,2193753,JAN162019,appeal,"FORM I-914, APPLICATION FORT NONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under sections 101(a)(l5)(T) and 214(0) of the Immigration and Nationality Act (the Act), 8 U.S.C. §§ 1101(a)(15)(T) and 1184(0). The Director of the Vermont Service Center denied the Form I-914, Application for T Nonimmigrant Status (T application), concluding that the Applicant did not establish that he was a victim of a severe form of trafficking in persons. On appeal, the Applicant submits a brief and reasserts his eligibility. Upon de nova review, we will dismiss the appeal."
169,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2018/OCT312018_01D12101.pdf,OCT312018_01D12101.pdf,1527940,OCT312018,appeal,"FORM I-914, APPLICATION FOR TNONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks T-1 nonimmigrant classification as a v1ct1m of human trafficking under Immigration and Nationality Act (the Act) sections 101(a)(l5)(T) and 214(0), 8 U.S.C. §§ 1101(a)(15)(T) and 1184(0). The Director of the Vermont Service Center denied the Form I-914, Application for T Nonimmigrant Status (T application), concluding that the Applicant was not physically present in the United States on account of a severe form of trafficking in persons. On appeal, the Applicant submits a brief and additional evidence and asserts that the Director's decision was m error. Upon de nova review, we will dismiss the appeal."
170,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2018/SEP182018_01D12101.pdf,SEP182018_01D12101.pdf,1663881,SEP182018,appeal,"FORM I-914, APPLICATION FORT NONIMMIGRANT ST A TUS The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under sections 10l(a)(I5)(T) and 214(0) of the Immigration and Nationality Act (the Act), 8 U.S.C. sections l 101(a)(l5)(T) and 1184(0). The T-1 classification affords nonimmigrant status",The appeal is dismissed.,False,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under sections 10l(a)(I5)(T) and 214(0) of the Immigration and Nationality Act (the Act), 8 U.S.C. sections l 101(a)(l5)(T) and 1184(0). The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting the acts or perpetrators of trafficking. Id. The Director of the Vermont Service Center denied the Form 1-914, Application for T Nonimmigrant Status (T application). The Director determined that the Applicant did not establish that she was a victim of a severe form of trafficking in persons because the record was unclear regarding her claimed victimization. On appeal, the Applicant submits a brief and reasserts her eligibility as a victim of trafficking. Upon de novo review, we will dismiss the appeal."
171,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2019/JUL292019_02D12101.pdf,JUL292019_02D12101.pdf,4406600,JUL292019,appeal,"FORM I-914, APPLICATION FOR TNONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under sections 101(a)(15)(T) and 214(0) of the Immigration and Nationality Act (the Act), 8 U.S.C. sections 1101(a)(l5)(T) and 1184(0). The Director of the Vermont Service Center denied the Form I-914, Application for T Nonimmigrant Status (T application), concluding that the record did not establish that he is the victim of a severe form of human trafficking, is physically present in the United States on account of such trafficking, complied with any reasonable requests from law enforcement for assistance in the investigation or prosecution of the trafficking, and is admissible to the United States. On appeal, the Applicant submits a brief and additional evidence, asserting his eligibility. Upon de novo review, we will dismiss the appeal."
172,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2020/OCT192020_01D12101.pdf,OCT192020_01D12101.pdf,6344587,OCT192020,appeal,"Form I-914, Application for T Nonimmigrant Status",The appeal is dismissed.,False,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under sections 101(a)(15)(T) and 214(0) of the Immigration and Nationality Act (the Act), 8 U.S.C. §§ 1101(a)(15)(T) and 1184(0). The Director of the Vermont Service Center denied the Form 1-914, Application for T Nonimmigrant Status (T application). On appeal, the Applicant submits a brief and additional evidence, asserting his eligibility. We review the questions in this matter de nova. See Matter of Christo 's Inc., 26 l&N Dec. 537, 537 n.2 (AAO 2015). Upon de nova review, we will dismiss the appeal."
173,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2015/OCT292015_01D12101.pdf,OCT292015_01D12101.pdf,14848,OCT292015,appeal,"FORM I-914, APPLICATION FORT NONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. See Immigration and Nationality Act (the Act) § 101(a)(15)(T)(i), 8 U.S.C. § 1101(a)(15)(T)(i). The Director, Vermont Service Center, denied the application because the Applicant did not establish that he was a victim of a severe form of trafficking in persons and was physically present in the United States on account of such trafficking. The matter is now before us on appeal. The appeal will be dismissed."
174,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2016/MAR212016_01D12101.pdf,MAR212016_01D12101.pdf,15919,MAR212016,motion,"FORM I-914, APPLICATION FORT NONIMMIGRANT STATUS",The motion to reopen is denied.,False,"The Applicant seeks ""T -1"" nonimmigrant classification as a victim of human trafficking. See Immigration and Nationality Act (the Act)§§ 101(a)(15)(T) and 214(o), 8 U.S.C. §§ 1101(a)(15)(T) and 1184( o ). The T -1 classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting the acts or perpetrators of trafficking. The Director, Vermont Service Center, denied the application. The Director concluded that the Applicant did not establish that he was a victim of a severe form of trafficking, that he was physically present in the United States on account of a severe form of trafficking, and that he had complied with any reasonable request for assistance in the investigation or prosecution of acts of severe forms oftrafficking. We subsequently dismissed the appeal on the merits. The matter is now before us on a motion to reopen and reconsider. On motion, the Applicant submits a brief and additional evidence. Upon review, we will deny the motions."
175,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2016/JAN272016_01D12101.pdf,JAN272016_01D12101.pdf,15229,JAN272016,motion,"FORM I-914, APPLICATION FOR TNONIMMIGRANT STATUS",The motion to reconsider is denied.,False,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. See Immigration and Nationality Act (the Act) § 101(a)(15)(T)(i), 8 U.S.C. § 1101(a)(15)(T)(i). The Director, Vermont Service Center, denied the application. We dismissed a subsequent appeal. The matter is now before us on a motion to reconsider. The motion will be denied."
176,www.uscis.gov/sites/default/files/err/D12%20-%20Application%20for%20T%20Nonimmigrant%20Status/Decisions_Issued_in_2016/MAR312016_01D12101.pdf,MAR312016_01D12101.pdf,16094,MAR312016,appeal,"FORM I-914, APPLICATION FOR TNONIMMIGRANT STATUS",The appeal is dismissed.,False,"The Applicant seeks ""T -1"" nonimmigrant classification as a v1ct1m of human trafficking. See Immigration and Nationality Act (the Act) §§ 101(a)(15)(T) and 214(o), 8 U.S.C. §§ 1101(a)(15)(T) and 1184(o). The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting the acts or perpetrators of trafficking. The Director, Vermont Service Center, denied the application. The Director concluded that the Applicant is not a victim of a severe form of trafficking in persons, physically present in the United States on account of trafficking, nor has she complied with a reasonable request for assistance in the investigation or prosecution of acts of trafficking. The matter is now before us on appeal. On appeal, the Applicant submits a brief and additional evidence. The Applicant claims that she has provided evidence that she is a victim of a severe form of trafficking and that her application should be approved. Upon de novo review, we will dismiss the appeal."
