file_name,url,title,date,type,core_terms,citation,S-M-P,ID,aao citation,consel,order,decription
"MATTER OF N-R-R-, 2016 Immig. Rptr. LEXIS 5802, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5M94-XXD0-004J-74KD-00000-00&context=,2016 Immig. Rptr. LEXIS 5802,AUG172016,appeal,"redact, traffic, involuntary servitude, coercion, severe form, recruitment, coerce, deport, transport, extreme hardship, nonimmigrant, refund, initial statement, legal process, visa, employment contract, physical presence, personal debt, immigration, consulate, arrest, induce",2016 Immig. Rptr. LEXIS 5802 *,True,17556.0,"AAO Aug. 17, 2016",UNKNOWN,The appeal is dismissed,"The Applicant seeks ""T-1"" nonimmigrant classification as a victim of human trafficking. 
See
 Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. 
The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or 
prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF N-S-B-, 2017 Immig. Rptr. LEXIS 22758, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5RJ5-VH40-016S-51CY-00000-00&context=,2017 Immig. Rptr. LEXIS 22758,OCT232017,appeal,"nonimmigrant, immediate family member, classification, ineligible, recipient",2017 Immig. Rptr. LEXIS 22758 *,True,488221.0,"AAO Oct. 23, 2017",UNKNOWN,The appeal is dismissed,"The Applicant, who seeks ""T-1"" nonimmigrant classification for herself, also seeks T nonimmigrant 
classification of the Derivative as an immediate family member of a person granted T-1 status. 
See
 
Immigration and Nationality Act (the Act) section 101(a)(15)(T)(ii), 8 U.S.C. § 1101(a)(15)(T)(ii). The T 
classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting 
acts or perpetrators of trafficking, and affords derivative status for immediate family members.
"
"MATTER OF O-F-C-C-, 2017 Immig. Rptr. LEXIS 16689, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5PVK-TH20-016S-51MV-00000-00&context=,2017 Immig. Rptr. LEXIS 16689,JUN022017,appeal,"traffic, smuggler, involuntary servitude, extreme hardship, backpack, severe form, journey, nonimmigrant, cousin, redact, transport, coercion, smuggle, physical presence, immigration, servitude, bondage, peonage",2017 Immig. Rptr. LEXIS 16689 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant, a native and citizen of Guatemala, entered the United States as a minor with the assistance 
of paid smugglers who, at some point, forced him to carry heavy backpacks after his entry. Based on these 
events, he seeks T-1 nonimmigrant classification as a victim of human trafficking. 
See
 Immigration and 
Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. The 
T-1 classification affords nonimmigrant status to victims who assist authorities investigating or 
prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF O-F-C-C-, 2018 Immig. Rptr. LEXIS 1015, OFFICE_ MOTION ON ADMINISTRATIVE APPEALS OFFICE DE.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5S5X-1TC0-016S-525W-00000-00&context=,2018 Immig. Rptr. LEXIS 1015,FEB022018,motion,"traffic, smuggler, backpack, smuggle, involuntary servitude, extreme hardship, severe form, transport, nonimmigrant, journey, harbor, physical presence, classification, discrepancy, cousin",2018 Immig. Rptr. LEXIS 1015 *,False,,UNKNOWN,UNKNOWN,The motion to reopen is denied,"The Applicant a native and citizen of Guatemala, seeks T-1 nonimmigrant classification as a victim of 
human trafficking. 
See
 Immigration and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 
U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. The T-1 classification affords nonimmigrant status to victims who 
assist authorities investigating or prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF O-O-R-P-, 2018 Immig. Rptr. LEXIS 10149, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5V67-2NC0-016S-544Y-00000-00&context=,2018 Immig. Rptr. LEXIS 10149,OCT312018,appeal,"traffic, armed man, redact, backpack, transport, severe form, smuggle, journey, physical presence, involuntary servitude, coercion, arrive, nonimmigrant, smuggler, jail, harbor, bag, physical restraint, abandon, deposit, interim, night, truck, hire, kill",2018 Immig. Rptr. LEXIS 10149 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant seeks T-l nonimmigrant classification as a victim of human trafficking under Immigration 
and Nationality Act (the Act) sections 101 (a)(15)(T) and 214(o), 
8 U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. 
The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant 
Status
 (T application), concluding that the Applicant was not physically present in the United States on 
account of a severe form of trafficking in persons. On appeal, the Applicant submits a brief and additional 
evidence and asserts that the Director's decision was in error. Upon 
de novo
 review, we will dismiss the 
appeal.
"
"MATTER OF O-R-H-, 2019 Immig. Rptr. LEXIS 3936, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5WHH-FTG0-R03J-Y40V-00000-00&context=,2019 Immig. Rptr. LEXIS 3936,APR32019,appeal,"traffic, nonimmigrant, physical presence, classification, severe form, eligibility, redact, spouse, de novo, domestic, hardship, interim, deport, harbor ",2019 Immig. Rptr. LEXIS 3936 *,True,1685883.0,"AAO Apr. 3, 2019",UNKNOWN,The appeal is dismissed,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C. sections 
1101(a)(15)(T)
 and 
1184(o)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant Status
 (T application). On appeal, the Applicant submits a brief and 
additional evidence, asserting her eligibility for T classification. Upon 
de novo
 review, we will dismiss the 
appeal.
"
"MATTER OF O-R-R-, 2018 Immig. Rptr. LEXIS 10150, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5V67-2NC0-016S-5450-00000-00&context=,2018 Immig. Rptr. LEXIS 10150,SEP182018,appeal,"traffic, severe form, immigrate, involuntary servitude, nonimmigrant, reasonable request, coercion, detain, induce, redact, sex",2018 Immig. Rptr. LEXIS 10150 *,True,1663881.0,"AAO Sept 18, 2018",UNKNOWN,The appeal is dismissed,"The Applicant seeks T-l nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C. sections 1101 
(a)(15)(T)
 and 
1184(o)
. The T-l classification affords nonimmigrant status to victims who assist 
authorities investigating or prosecuting the acts or perpetrators of trafficking. 
Id
The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant 
Status
 (T application). The Director determined that the Applicant did not establish that she was a victim 
of a severe form of trafficking in persons because the record was unclear regarding her claimed 
victimization. On appeal, the Applicant submits a brief and reasserts her eligibility as a victim of 
trafficking. Upon 
de novo
 review, we will dismiss the appeal
 I. LAW "
"MATTER OF P-B-M-, 2016 Immig. Rptr. LEXIS 7578, OFFICE_ CERTIFICATION OF VERMONT SERVICE CENTER DECI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5NPC-HYP0-004J-71XF-00000-00&context=,2016 Immig. Rptr. LEXIS 7578,DEC132016,appeal,"traffic, nonimmigrant",2016 Immig. Rptr. LEXIS 7578 *,True,62410.0,"AAO Dec. 13, 2016",UNKNOWN,"The initial decision of the Director, Vermont Service Center, is withdrawn","The Applicant seeks ""T-1"" nonimmigrant classification as a victim of human trafficking. 
See
 Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. 
The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or 
prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF P-C-N-, 2018 Immig. Rptr. LEXIS 8462, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5TM0-2G10-016S-5209-00000-00&context=,2018 Immig. Rptr. LEXIS 8462,JUN292018,appeal,"prostitute, inadmissibility, controlled substance, categorical, traffic, involving moral turpitude, criminal sale, nonimmigrant, sex, culpable mental state, modify, aggravated felony, vacate, regulatory definition, reprehensible conduct, moral turpitude, financial gain, third degree, classification, deliberate, regularity, generic, coerce, sexual, waive",2018 Immig. Rptr. LEXIS 8462 *,True,1393876.0,"AAO June 29, 2018",UNKNOWN,The appeal is dismissed,"The Applicant seeks T-l nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C §§ 1101(a)(15)(T)
 
and 
1184(o)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T 
Nonimmigrant Status
 (T application), concluding that the record established the Applicant's 
inadmissibility and her Form I-192, Application for Advance Permission to Enter as a Nonimmigrant (T 
waiver application), requesting a waiver of the grounds of inadmissibility, had been denied. On appeal, 
the Applicant submits a brief and additional evidence. She contends that the record did not support all the 
grounds of inadmissibility found by the Director, and that U.S. Citizenship and Immigration Services "
"MATTER OF P-F-V-, 2016 Immig. Rptr. LEXIS 4481, OFFICE_ MOTION ON ADMINISTRATIVE APPEALS OFFICE DECI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5KFH-DMH0-004J-70Y9-00000-00&context=,2016 Immig. Rptr. LEXIS 4481,MAR212016,motion,"motion to reopen, traffic, ineffective assistance of ",2016 Immig. Rptr. LEXIS 4481 *,True,15919.0,"AAO Mar. 21, 2016",UNKNOWN,The motion to reopen is denied,"The Applicant seeks ""T-1"" nonimmigrant classification as a victim of human trafficking. 
See
 Immigration 
and Nationality Act (the Act) §§ 101(a)(15)(T) and 214(o), 
8 U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. The 
T-1 classification affords nonimmigrant status to victims who assist authorities investigating or 
prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF P-F-V-, 2016 Immig. Rptr. LEXIS 4485, OFFICE_ MOTION ON ADMINISTRATIVE APPEALS OFFICE DECI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5KFH-DMH0-004J-70YF-00000-00&context=,2016 Immig. Rptr. LEXIS 4485,MAY102016,motion,"redact, traffic, reconsider, nonimmigrant, reopen",2016 Immig. Rptr. LEXIS 4485 *,True,15919.0,"AAO May 10, 2016",UNKNOWN,The motion to reopen is denied,"The Applicant seeks ""T-1"" nonimmigrant classification as a victim of human trafficking. 
See
 Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o). 
8 U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. 
The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or 
prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF P-H-D-, 2018 Immig. Rptr. LEXIS 8463, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5TM0-2G10-016S-520B-00000-00&context=,2018 Immig. Rptr. LEXIS 8463,JUL052018,appeal,"cartel, traffic, credibility, administrative record, eligibility, apprehend, written statement, redact, severe form, nonimmigrant, kill, voluntary departure, discrepancy, catch, preponderance of evidence, supporting evidence, probative value, beat",2018 Immig. Rptr. LEXIS 8463 *,True,1522973.0,"AAO Jul 5, 2018",UNKNOWN,The appeal is dismissed,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C. sections 
1101(a)(15)(T)
 and 
1184(o)
. The T-1 classification affords nonimmigrant status to victims who assist 
authorities investigating or prosecuting the acts or perpetrators of trafficking. 
Id.
"
"MATTER OF P-T-Q-, 2015 Immig. Rptr. LEXIS 8513, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5K8C-28P0-004J-742H-00000-00&context=,2015 Immig. Rptr. LEXIS 8513,SEP212015,appeal,"redact, traffic, severe form, nonimmigrant, peonage, involuntary servitude, coercion, extreme hardship, physical presence, transport, hourly rate, pay stub, indebtedness, recruiter, deport",2015 Immig. Rptr. LEXIS 8513 *,True,14610.0,"AAO Sept. 21, 2015",UNKNOWN,The appeal is dismissed,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. 
See
 Immigration and Nationality Act (the Act) § 101(a)(15)(T)(i), 
8 U.S.C. § 1101(a)(15)(T)(i)
. The 
Director, Vermont Service Center, denied the application because the Applicant did not establish that he 
was a victim of a severe form of trafficking in persons, was physically present in the United States on 
account of such trafficking, and had complied with any reasonable request for assistance in the 
investigation or prosecution of acts of severe forms of trafficking in persons. The matter is now before us 
on appeal. The appeal will be dismissed.
"
"MATTER OF Q-C, 2019 Immig. Rptr. LEXIS 671, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5W5F-WC70-016S-51MV-00000-00&context=,2019 Immig. Rptr. LEXIS 671,FEB062019,appeal,"traffic, smuggler, severe form, redact, shark, uncle, discrepancy, smuggle, nonimmigrant, immigrate, detain, physical presence, borrow, classification, credible, journey, spouse",2019 Immig. Rptr. LEXIS 671 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant seeks T-1 nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C. sections 
1101(a)(15)(T)
 and 
1184(o)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant Status
 (T application), determining that the Applicant did not establish 
that she was a victim of a severe form of trafficking in persons, and therefore, necessarily did not establish 
that she was physically present in the United States on account of the claimed trafficking. On appeal, the 
Applicant submits a brief and reasserts her eligibility as a victim of a severe form of trafficking. Upon 
de 
novo
 review, we will dismiss the appeal.
"
"MATTER OF Q-C-, 2018 Immig. Rptr. LEXIS 1019, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5S5X-1TC0-016S-5261-00000-00&context=,2018 Immig. Rptr. LEXIS 1019,FEB122018,appeal,"traffic, severe form, transport, visa, involuntary servitude, nonimmigrant, smuggler, smuggle, peonage, harbor, bondage, passport, slavery, physical presence, arrive",2018 Immig. Rptr. LEXIS 1019 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant, a native and citizen of China, seeks T-1 nonimmigrant classification as a victim of human 
trafficking under 
sections 101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act). 
8 
U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. The T-1 classification affords nonimmigrant status to victims who 
assist authorities investigating or prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF R-B-A-, 2019 Immig. Rptr. LEXIS 7765, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5Y0R-0HV0-R03K-837R-00000-00&context=,2019 Immig. Rptr. LEXIS 7765,OCT312019,appeal,"traffic, physical presence, nonimmigrant, inadmissibility, severe form, classification, eligibility ",2019 Immig. Rptr. LEXIS 7765 *,True,4900145.0,"AAO Oct. 31, 2019",UNKNOWN,The appeal is dismissed,"The Applicant seeks T-l nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C. sections 
1101(a)(l5)(T)
 and 
1184(o)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant Status
 (T application). On appeal, the Applicant submits additional 
evidence and asserts her eligibility for T nonimmigrant status. Upon 
de novo
 review, we will dismiss the 
appeal.
"
"MATTER OF R-B-C-, 2019 Immig. Rptr. LEXIS 5647, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5X74-V3F0-R03J-X1VT-00000-00&context=,2019 Immig. Rptr. LEXIS 5647,JUL152019,appeal,"traffic, redact, physical presence, severe form, nonimmigrant, involuntary servitude, peonage, transport, bondage, coercion, servitude ",2019 Immig. Rptr. LEXIS 5647 *,True,1974947.0,"AAO July 15, 2019",UNKNOWN,The appeal is dismissed,"The Applicant seeks T-l nonimmigrant classification as a victim of human trafficking under 
sections 
101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the Act), 
8 U.S.C. sections 
1101(a)(15)(T)
 and 
1184(o)
. The Director of the Vermont Service Center denied the Form I-914, 
Application for T Nonimmigrant Status
 (T application), concluding that the record did not establish that 
the Applicant was physically present in the United States on account of a severe form of trafficking. On 
appeal, the Applicant reasserts his eligibility and resubmits his previous evidence. Upon 
de novo
 review, 
we will dismiss the appeal.
"
"MATTER OF R-E-D-, 2016 Immig. Rptr. LEXIS 4484, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5KFH-DMH0-004J-70YD-00000-00&context=,2016 Immig. Rptr. LEXIS 4484,MAY022016,appeal,"redact, traffic, severe form, involuntary servitude, mother-in-law, nonimmigrant, coercion, peonage, extreme hardship, indebt, repay, physical presence, borrow money, renewal, visa, pay stub, transport, hotel",2016 Immig. Rptr. LEXIS 4484 *,True,16172.0,"AAO May 2, 2016",UNKNOWN,The appeal is dismissed,"The Applicant seeks ""T-1"" nonimmigrant classification as a victim of human trafficking. 
See
 Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o). 
8 U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. 
The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or 
prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF R-E-D-, 2016 Immig. Rptr. LEXIS 5801, OFFICE_ MOTION ON ADMINISTRATIVE APPEALS OFFICE DECI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5M94-XXD0-004J-74KC-00000-00&context=,2016 Immig. Rptr. LEXIS 5801,AUG042016,motion,"traffic, motion to reopen, nonimmigrant, reconsider, applicable requirements, reconsideration motion, classification, incorrect, evidentiary record, deny a motion, severe form, new facts, eligibility, box",2016 Immig. Rptr. LEXIS 5801 *,True,14043.0,"AAO Aug. 4, 2016",UNKNOWN,The motion to reopen is denied,"The Applicant seeks ""T-1"" nonimmigrant classification as a victim of human trafficking. 
See
 Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. 
The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or 
prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF R-F-A-, 2015 Immig. Rptr. LEXIS 8521, OFFICE_ MOTION OF ADMINISTRATIVE APPEALS OFFICE DECI.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5K8C-28P0-004J-742T-00000-00&context=,2015 Immig. Rptr. LEXIS 8521,NOV232015,motion,"motion to reopen, reconsider, traffic, additional evidence, severe form, incorrect, ineffective assistance of ",2015 Immig. Rptr. LEXIS 8521 *,True,15107.0,"AAO Nov. 23, 2015",UNKNOWN,The motion to reopen is denied,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. 
See
 Immigration and Nationality Act (the Act) § 101(a)(15)(T)(i), 
8 U.S.C. § 1101(a)(15)(T)(i)
. The 
Director, Vermont Service Center, denied the application because the Applicant did not establish that he 
was a victim of a severe form of trafficking in persons, was physically present in the United States on 
account of such trafficking, and had complied with any reasonable request for assistance in the 
investigation or prosecution of acts of severe forms of trafficking in persons. The Applicant filed a timely 
appeal to the Administrative Appeals Office, which we dismissed on the merits. The matter is now before 
us on a motion to reopen and reconsider. The motions will be denied.
"
"MATTER OF R-G-B-, 2017 Immig. Rptr. LEXIS 22750, OFFICE_ MOTION ON ADMINISTRATIVE APPEALS OFFICE DEC.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5RJ5-VH40-016S-51CN-00000-00&context=,2017 Immig. Rptr. LEXIS 22750,SEP122017,motion,"former attorney, reconsideration motion, motion to reopen, ineffective, mail, nonimmigrant, unfavorable, untimely, sufficient evidence to support, specific information, deny a motion, case file, classification, traffic, notice, notify",2017 Immig. Rptr. LEXIS 22750 *,True,869489.0,"AAO Sept. 12, 2017",UNKNOWN,The motion to reopen is denied,"The Applicant seeks ""T-1"" nonimmigrant classification as a victim of human trafficking. 
See
 Immigration 
and Nationality Act sections 101(a)(15)(T) and 214(o), 8 U.S.C. §§ 1101(a)(15)(T) and 1184(o). The T-1 
classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting 
the acts or perpetrators of trafficking.
"
"MATTER OF R-L-A-S-, 2016 Immig. Rptr. LEXIS 8460, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5NPC-HYV0-004J-731Y-00000-00&context=,2016 Immig. Rptr. LEXIS 8460,OCT192016,appeal,"traffic, severe form, bondage, involuntary servitude, nonimmigrant, peonage, physical presence",2016 Immig. Rptr. LEXIS 8460 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant seeks ""T-1"" nonimmigrant classification as a victim of human trafficking. 
See
 Immigration 
and Nationality Act (the Act) sections 101(a)(15)(T) and 214(o), 
8 U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. 
The T-1 classification affords nonimmigrant status to victims who assist authorities investigating or 
prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF R-M-M-, 2015 Immig. Rptr. LEXIS 8510, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5K8C-28P0-004J-742D-00000-00&context=,2015 Immig. Rptr. LEXIS 8510,SEP212015,appeal,"redact, traffic, severe form, nonimmigrant, involuntary servitude, coercion, visa, extreme hardship, peonage, physical presence, recruiter, indebtedness",2015 Immig. Rptr. LEXIS 8510 *,True,14283.0,"AAO Sept. 21, 2015",UNKNOWN,The appeal is dismissed,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. 
See
 Immigration and Nationality Act (the Act) § 101(a)(15)(T)(i), 
8 U.S.C. § 1101(a)(15)(T)(i)
. The 
Director, Vermont Service Center, denied the application because the Applicant did not establish that he 
was a victim of a severe form of trafficking in persons, was physically present in the United States on 
account of such trafficking, had complied with any reasonable request for assistance in the investigation 
or prosecution of acts of severe forms of trafficking in persons, and would suffer extreme hardship 
involving unusual and severe harm upon removal. The matter is now before us on appeal. The appeal will 
be dismissed.
"
"MATTER OF R-O-L-, 2015 Immig. Rptr. LEXIS 8518, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5K8C-28P0-004J-742P-00000-00&context=,2015 Immig. Rptr. LEXIS 8518,OCT292015,appeal,"redact, traffic, severe form, nonimmigrant, involuntary servitude, coercion, peonage, extreme hardship, physical presence, recruiter, transport, indebtedness, hardship, visa",2015 Immig. Rptr. LEXIS 8518 *,True,14848.0,"AAO Oct. 29, 2015",UNKNOWN,The appeal is dismissed,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. 
See
 Immigration and Nationality Act (the Act) § 101(a)(15)(T)(i), 
8 U.S.C. § 1101(a)(15)(T)(i)
. The 
Director, Vermont Service Center, denied the application because the Applicant did not establish that he 
was a victim of a severe form of trafficking in persons and was physically present in the United States on 
account of such trafficking. The matter is now before us on appeal. The appeal will be dismissed.
"
"MATTER OF R-R-R-, 2018 Immig. Rptr. LEXIS 4471, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5SV7-8WV0-016S-51YX-00000-00&context=,2018 Immig. Rptr. LEXIS 4471,APR242018,appeal,"inadmissibility, nonimmigrant, traffic, waive, physical presence",2018 Immig. Rptr. LEXIS 4471 *,True,1002649.0,"AAO Apr. 24, 2018",UNKNOWN,The appeal is dismissed,"The Applicant, a native and citizen of Mexico, seeks T-1 nonimmigrant classification as a victim of 
human trafficking under 
sections 101(a)(15)(T)
 and 
214(o) of the Immigration and Nationality Act
 (the 
Act), 
8 U.S.C. §§ 1101(a)(15)(T)
 and 
1184(o)
. The T-1 classification affords nonimmigrant status to 
victims who assist authorities investigating or prosecuting the acts or perpetrators of trafficking.
"
"MATTER OF R-S-G-O-, 2017 Immig. Rptr. LEXIS 22752, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5RJ5-VH40-016S-51CR-00000-00&context=,2017 Immig. Rptr. LEXIS 22752,OCT112017,appeal,"nonimmigrant, immediate family member, classification, ineligible",2017 Immig. Rptr. LEXIS 22752 *,False,,UNKNOWN,UNKNOWN,The appeal is dismissed,"The Applicant, who seeks ""T-1"" nonimmigrant classification for herself, also seeks T nonimmigrant 
classification of the Derivative as an immediate family member of a person granted T-1 status. 
See
 
Immigration and Nationality Act (the Act) section 101(a)(15)(T)(ii), 8 U.S.C. § 1101(a)(15)(T)(ii). The T 
classification affords nonimmigrant status to victims who assist authorities investigating or prosecuting 
acts or perpetrators of trafficking, and affords derivative status for immediate family members.
"
"MATTER OF S-A-A-, 2015 Immig. Rptr. LEXIS 8504, OFFICE_ APPEAL OF VERMONT SERVICE CENTER DECISION.pdf",https://plus.lexis.com/api/document?collection=administrative-materials&id=urn:contentItem:5K8C-28P0-004J-7426-00000-00&context=,2015 Immig. Rptr. LEXIS 8504,SEP022015,appeal,"redact, traffic, recruiter, severe form, visa, coercion, involuntary servitude, peonage, nonimmigrant, recount, per hour, physical presence, legal process, housekeeper, hotel, second statement, indebtedness, servitude, renewal, salary",2015 Immig. Rptr. LEXIS 8504 *,True,13242.0,"AAO Sept. 2, 2015",UNKNOWN,The appeal is dismissed,"The Applicant seeks nonimmigrant classification as a victim of a severe form of trafficking in persons. 
See
 Immigration and Nationality Act (the Act) § 101 (a)(15)(T)(i), 
8 U.S.C. § 1101(a)(15)(T)(i)
. The 
Director, Vermont Service Center, denied the application. The matter is now before us on appeal. The 
appeal will be dismissed.
"
