state,state_code,date,cases,positive,probableCases,negative,totalTestResults,death,hospitalized,total,positive_rate,positive_negative_ratio,positive_delta,negative_delta,totalTestResults_delta,death_delta,positive_rate_delta,positive_negative_ratio_delta
Alabama,AL,2020-08-08,99854,98387.0,3560.0,651115.0,745942.0,1735.0,11537.0,749502,13.18963137,15.11054115,86.0,0.0,0.0,0.0,,
Alabama,AL,2020-08-09,101466,101334.0,3599.0,661117.0,758852.0,1768.0,11537.0,762451,13.353592,15.3276954,2947.0,10002.0,12910.0,33.0,22.827265685515105,29.464107178564287
Alabama,AL,2020-08-10,102391,103020.0,3630.0,677547.0,776937.0,1797.0,12070.0,780567,13.25976237,15.20484926,1686.0,16430.0,18085.0,29.0,9.322643074371026,10.26171637248935
Alabama,AL,2020-08-11,103485,103851.0,3925.0,679838.0,779764.0,1847.0,12070.0,783689,13.3182604,15.27584513,831.0,2291.0,2827.0,50.0,29.395118500176864,36.27237014404191
Alabama,AL,2020-08-12,104219,104786.0,3985.0,690985.0,791786.0,1882.0,12292.0,795771,13.23413144,15.16472861,935.0,11147.0,12022.0,35.0,7.777408085177175,8.387907060195568
Alabama,AL,2020-08-13,104976,105557.0,4061.0,697005.0,798501.0,1890.0,12456.0,802562,13.21939484,15.14436769,771.0,6020.0,6715.0,8.0,11.48175725986597,12.807308970099667
Alabama,AL,2020-08-14,106096,106309.0,4113.0,718675.0,820871.0,1893.0,12456.0,824984,12.95075597,14.79236094,752.0,21670.0,22370.0,3.0,3.3616450603486814,3.4702353484079373
Alabama,AL,2020-08-15,106926,107580.0,4223.0,729437.0,832794.0,1896.0,12607.0,837017,12.9179605,14.74836072,1271.0,10762.0,11923.0,3.0,10.660068774637256,11.810072477234716
Alabama,AL,2020-08-16,107667,108433.0,4354.0,737991.0,842070.0,1898.0,12607.0,846424,12.87695797,14.69299761,853.0,8554.0,9276.0,2.0,9.195774040534713,9.971942950666355
Alabama,AL,2020-08-17,109092,109004.0,4409.0,743919.0,848514.0,1925.0,12958.0,852923,12.84645863,14.65267052,571.0,5928.0,6444.0,27.0,8.860955927995034,9.63225371120108
Alabama,AL,2020-08-18,110415,110361.0,4546.0,757898.0,863713.0,1936.0,12958.0,868259,12.77750827,14.56145814,1357.0,13979.0,15199.0,11.0,8.928218961773801,9.707418270262536
Alabama,AL,2020-08-19,111696,111478.0,4694.0,773868.0,880652.0,1944.0,13080.0,885346,12.65857569,14.40529909,1117.0,15970.0,16939.0,8.0,6.594249955723479,6.994364433312461
Alabama,AL,2020-08-20,112737,112449.0,4966.0,784330.0,891813.0,1974.0,13330.0,896779,12.60903351,14.33695001,971.0,10462.0,11161.0,30.0,8.69993728160559,9.281208181991971
Alabama,AL,2020-08-21,114212,112770.0,4966.0,784330.0,891813.0,1990.0,13330.0,897100,12.6450276,14.37787666,321.0,0.0,0.0,16.0,,
Alabama,AL,2020-08-22,114809,114532.0,4966.0,801750.0,911316.0,2011.0,13502.0,916282,12.56775915,14.28525101,1762.0,17420.0,19503.0,21.0,9.034507511664872,10.114810562571757
Alabama,AL,2020-08-23,115485,115060.0,4966.0,806609.0,916703.0,2013.0,13502.0,921669,12.5515025,14.26465611,528.0,4859.0,5387.0,2.0,9.80137367737145,10.86643342251492
Alabama,AL,2020-08-24,116045,116710.0,5941.0,806609.0,916364.0,2024.0,13793.0,923319,12.73620526,14.46921619,1650.0,0.0,-339.0,11.0,-486.72566371681415,
Alabama,AL,2020-08-25,118190,117242.0,6288.0,810035.0,920989.0,2037.0,13793.0,927277,12.73001089,14.47369558,532.0,3426.0,4625.0,13.0,11.502702702702702,15.528312901342673
Alabama,AL,2020-08-26,119904,119254.0,7128.0,824431.0,936557.0,2045.0,14005.0,943685,12.7332346,14.46500677,2012.0,14396.0,15568.0,8.0,12.923946557040084,13.97610447346485
Alabama,AL,2020-08-27,121041,121023.0,8229.0,835786.0,948580.0,2076.0,14005.0,956809,12.75833351,14.48014205,1769.0,11355.0,12023.0,31.0,14.713465857107211,15.579040070453546
Alabama,AL,2020-08-28,122879,122185.0,8462.0,842678.0,956401.0,2107.0,14267.0,964863,12.77549898,14.499607199999998,1162.0,6892.0,7821.0,31.0,14.857435110599667,16.86012768427162
Alabama,AL,2020-08-29,124155,123889.0,8605.0,851929.0,967213.0,2152.0,14267.0,975818,12.80886423,14.54217429,1704.0,9251.0,10812.0,45.0,15.760266370699222,18.41963031023673
Alabama,AL,2020-08-30,124944,125235.0,8779.0,855827.0,972283.0,2162.0,14267.0,981062,12.88050907,14.63321442,1346.0,3898.0,5070.0,10.0,26.548323471400394,34.53052847614161
Alabama,AL,2020-08-31,126500,126058.0,8906.0,859229.0,976381.0,2182.0,14267.0,985287,12.91073874,14.67105975,823.0,3402.0,4098.0,20.0,20.082967301122498,24.19165196942975
Alabama,AL,2020-09-01,127234,127616.0,9482.0,831304.0,949438.0,2200.0,14538.0,958920,13.4412147,15.35130349,1558.0,-27925.0,-26943.0,18.0,-5.78257803511116,-5.579230080572963
Alabama,AL,2020-09-02,128240,128239.0,10019.0,835994.0,954214.0,2217.0,14753.0,964233,13.43922852,15.3397034,623.0,4690.0,4776.0,17.0,13.044388609715243,13.28358208955224
Alabama,AL,2020-09-03,129225,129285.0,10684.0,836689.0,955290.0,2233.0,14801.0,965974,13.53358666,15.45197798,1046.0,695.0,1076.0,16.0,97.21189591078067,150.50359712230218
Alabama,AL,2020-09-04,130373,130393.0,11104.0,840020.0,959309.0,2266.0,14801.0,970413,13.59238785,15.5226066,1108.0,3331.0,4019.0,33.0,27.56904702662354,33.26328429900931
Alabama,AL,2020-09-05,130914,131803.0,11476.0,846170.0,966497.0,2275.0,14914.0,977973,13.63718666,15.57642081,1410.0,6150.0,7188.0,9.0,19.61602671118531,22.926829268292686
Alabama,AL,2020-09-06,131690,132314.0,11499.0,851994.0,972809.0,2276.0,14914.0,984308,13.60123107,15.52992157,511.0,5824.0,6312.0,1.0,8.095690747782003,8.774038461538462
Alabama,AL,2020-09-07,132221,132973.0,11499.0,855022.0,976496.0,2276.0,14914.0,987995,13.61736249,15.55199749,659.0,3028.0,3687.0,0.0,17.873609981014376,21.763540290620874
Alabama,AL,2020-09-08,133005,133606.0,11727.0,858789.0,980668.0,2277.0,15137.0,992395,13.62397876,15.55748851,633.0,3767.0,4172.0,1.0,15.172579098753594,16.803822670560127
Alabama,AL,2020-09-09,134061,134417.0,11837.0,863982.0,986562.0,2285.0,15339.0,998399,13.62478993,15.55784727,811.0,5193.0,5894.0,8.0,13.759755683746183,15.617176968996727
Alabama,AL,2020-09-10,135138,135565.0,12298.0,870173.0,993440.0,2301.0,15339.0,1005738,13.64601788,15.579085999999998,1148.0,6191.0,6878.0,16.0,16.69089851701076,18.543046357615893
Alabama,AL,2020-09-11,136107,136703.0,12606.0,874219.0,998316.0,2333.0,15527.0,1010922,13.69335962,15.63715728,1138.0,4046.0,4876.0,32.0,23.338802296964726,28.126544735541277
Alabama,AL,2020-09-12,137166,137646.0,12823.0,878723.0,1003546.0,2350.0,15527.0,1016369,13.71596319,15.66432198,943.0,4504.0,5230.0,17.0,18.03059273422562,20.936944937833037
Alabama,AL,2020-09-13,137861,138755.0,12960.0,884432.0,1010227.0,2351.0,15527.0,1023187,13.73503183,15.68860014,1109.0,5709.0,6681.0,1.0,16.599311480317315,19.425468558416537
Alabama,AL,2020-09-14,138619,139459.0,13160.0,888092.0,1014391.0,2355.0,15756.0,1027551,13.74805179,15.70321543,704.0,3660.0,4164.0,4.0,16.90682036503362,19.23497267759563
Alabama,AL,2020-09-15,139660,140160.0,13347.0,892810.0,1019623.0,2387.0,15756.0,1032970,13.7462572,15.69874889,701.0,4718.0,5232.0,32.0,13.398318042813456,14.857990674014413
Alabama,AL,2020-09-16,140423,141087.0,13564.0,899684.0,1027207.0,2392.0,15942.0,1040771,13.73501154,15.6818394,927.0,6874.0,7584.0,5.0,12.223101265822784,13.48559790514984
Alabama,AL,2020-09-17,141454,141757.0,13660.0,903156.0,1031253.0,2401.0,16079.0,1044913,13.74609334,15.69573806,670.0,3472.0,4046.0,9.0,16.559565002471576,19.297235023041477
Alabama,AL,2020-09-18,142768,142863.0,14045.0,910192.0,1039010.0,2428.0,16227.0,1053055,13.74991579,15.6959191,1106.0,7036.0,7757.0,27.0,14.258089467577673,15.719158612848208
Alabama,AL,2020-09-19,143578,144164.0,14190.0,918448.0,1048422.0,2437.0,16227.0,1062612,13.7505699,15.69647928,1301.0,8256.0,9412.0,9.0,13.822779430514236,15.758236434108527
Alabama,AL,2020-09-20,144325,144962.0,14311.0,923366.0,1054017.0,2437.0,16227.0,1068328,13.75328861,15.69930017,798.0,4918.0,5595.0,0.0,14.262734584450401,16.22610817405449
Alabama,AL,2020-09-21,145202,145780.0,14375.0,928112.0,1059517.0,2439.0,16487.0,1073892,13.75909967,15.70715603,818.0,4746.0,5500.0,2.0,14.872727272727273,17.235566793088918
Alabama,AL,2020-09-22,145859,146584.0,14596.0,933565.0,1065553.0,2457.0,16604.0,1080149,13.75661276,15.70153123,804.0,5453.0,6036.0,18.0,13.320079522862823,14.74417751696314
Alabama,AL,2020-09-23,146897,147153.0,14701.0,938451.0,1070903.0,2488.0,16698.0,1085604,13.74102043,15.68041379,569.0,4886.0,5350.0,31.0,10.63551401869159,11.64551780597626
Alabama,AL,2020-09-24,149263,148206.0,14773.0,944747.0,1078180.0,2506.0,16778.0,1092953,13.74594224,15.6873745,1053.0,6296.0,7277.0,18.0,14.470248728871788,16.724904701397712
Alabama,AL,2020-09-25,150239,150658.0,16427.0,963364.0,1097595.0,2491.0,16852.0,1114022,13.72619227,15.63874091,2452.0,18617.0,19415.0,-15.0,12.629410249806849,13.170757909437611
Alabama,AL,2020-09-26,150965,151591.0,16707.0,970048.0,1104932.0,2501.0,16852.0,1121639,13.71948681,15.62716484,933.0,6684.0,7337.0,10.0,12.71636908818318,13.95870736086176
Alabama,AL,2020-09-27,151604,152321.0,16767.0,975685.0,1111239.0,2501.0,16852.0,1128006,13.70731229,15.61169845,730.0,5637.0,6307.0,0.0,11.574441097193594,12.950150789427001
Alabama,AL,2020-09-28,152350,152983.0,16928.0,980291.0,1116346.0,2501.0,17091.0,1133274,13.70390542,15.60587621,662.0,4606.0,5107.0,0.0,12.962600352457413,14.372557533651758
Alabama,AL,2020-09-29,153584,153554.0,17005.0,983163.0,1119712.0,2517.0,17182.0,1136717,13.71370495,15.61836644,571.0,2872.0,3366.0,16.0,16.963755199049317,19.881615598885794
Alabama,AL,2020-09-30,154772,154701.0,17137.0,994475.0,1132039.0,2540.0,17257.0,1149176,13.66569526,15.55604716,1147.0,11312.0,12327.0,23.0,9.304778129309646,10.13967468175389
Alabama,AL,2020-10-01,155727,155744.0,17582.0,1000570.0,1138732.0,2548.0,17257.0,1156314,13.67696701,15.56552765,1043.0,6095.0,6693.0,8.0,15.583445390706707,17.1123872026251
Alabama,AL,2020-10-02,157402,156698.0,17709.0,1006612.0,1145601.0,2550.0,17420.0,1163310,13.67823527,15.56687184,954.0,6042.0,6869.0,2.0,13.88848449555976,15.789473684210526
Alabama,AL,2020-10-03,158181,158380.0,18654.0,1016319.0,1156045.0,2558.0,17420.0,1174699,13.70015873,15.58368977,1682.0,9707.0,10444.0,8.0,16.104940635771737,17.32770165859689
Alabama,AL,2020-10-04,158717,159169.0,18724.0,1022073.0,1162518.0,2558.0,17420.0,1181242,13.69174499,15.57315378,789.0,5754.0,6473.0,0.0,12.189093156187239,13.712200208550573
Alabama,AL,2020-10-05,159476,159713.0,18791.0,1026591.0,1167513.0,2559.0,17699.0,1186304,13.67976202,15.55760765,544.0,4518.0,4995.0,1.0,10.89089089089089,12.040725984949093
Alabama,AL,2020-10-06,160485,160477.0,18923.0,1031293.0,1172847.0,2580.0,17699.0,1191770,13.68268836,15.56075722,764.0,4702.0,5334.0,21.0,14.32320959880015,16.24840493407061
Alabama,AL,2020-10-07,161085,161418.0,19126.0,1038526.0,1180818.0,2601.0,17915.0,1199944,13.67001519,15.54299074,941.0,7233.0,7971.0,21.0,11.805294191443984,13.00981612055855
Alabama,AL,2020-10-08,162683,161975.0,19311.0,1042046.0,1184710.0,2637.0,17989.0,1204021,13.67212229,15.54393952,557.0,3520.0,3892.0,36.0,14.311408016443988,15.823863636363637
Alabama,AL,2020-10-09,163897,163465.0,19565.0,1052552.0,1196452.0,2653.0,17989.0,1216017,13.66247873,15.53034909,1490.0,10506.0,11742.0,16.0,12.689490717083974,14.182371977917379
Alabama,AL,2020-10-10,164698,164526.0,19625.0,1059419.0,1204320.0,2664.0,18179.0,1223945,13.66131925,15.52983286,1061.0,6867.0,7868.0,11.0,13.485002541942043,15.45070627639435
Alabama,AL,2020-10-11,165414,165342.0,19752.0,1064417.0,1210007.0,2664.0,18179.0,1229759,13.66454905,15.53357378,816.0,4998.0,5687.0,0.0,14.348514155090559,16.3265306122449
Alabama,AL,2020-10-12,166514,166076.0,19853.0,1068387.0,1214610.0,2665.0,18179.0,1234463,13.67319551,15.54455455,734.0,3970.0,4603.0,1.0,15.946122094286336,18.488664987405542
Alabama,AL,2020-10-13,167396,167193.0,20110.0,1074124.0,1221207.0,2665.0,18440.0,1241317,13.69079935,15.565521300000002,1117.0,5737.0,6597.0,0.0,16.931938760042446,19.470106327348788
Alabama,AL,2020-10-14,168620,167977.0,20232.0,1078476.0,1226221.0,2706.0,18635.0,1246453,13.69875414,15.57540455,784.0,4352.0,5014.0,41.0,15.63621858795373,18.014705882352942
Alabama,AL,2020-10-15,169845,169162.0,20503.0,1085415.0,1234074.0,2756.0,18635.0,1254577,13.70760586,15.58500666,1185.0,6939.0,7853.0,50.0,15.089774608429899,17.07738867271941
Alabama,AL,2020-10-16,171157,170374.0,20650.0,1091458.0,1241182.0,2786.0,18855.0,1261832,13.72675401,15.60976235,1212.0,6043.0,7108.0,30.0,17.051209904333145,20.056263445308623
Alabama,AL,2020-10-17,172137,171662.0,20966.0,1098099.0,1248795.0,2788.0,18855.0,1269761,13.74621135,15.63265243,1288.0,6641.0,7613.0,2.0,16.91842900302115,19.39466947748833
Alabama,AL,2020-10-18,173002,172626.0,21099.0,1102369.0,1253896.0,2788.0,18855.0,1274995,13.76717048,15.65954776,964.0,4270.0,5101.0,0.0,18.89825524406979,22.576112412177988
Alabama,AL,2020-10-19,174078,173485.0,21213.0,1107828.0,1260100.0,2789.0,19081.0,1281313,13.76755813,15.65992194,859.0,5459.0,6204.0,1.0,13.845905867182463,15.735482689137203
Alabama,AL,2020-10-20,175210,174528.0,21512.0,1112559.0,1265575.0,2805.0,19081.0,1287087,13.79041147,15.68707817,1043.0,4731.0,5475.0,16.0,19.05022831050228,22.046079053054324
Alabama,AL,2020-10-21,176605,174528.0,21512.0,1120507.0,1273523.0,2805.0,19330.0,1295035,13.70434613,15.57580631,0.0,7948.0,7948.0,0.0,0.0,0.0
Alabama,AL,2020-10-22,180437,177064.0,22122.0,1125753.0,1280695.0,2843.0,19448.0,1302817,13.82561812,15.72849462,2536.0,5246.0,7172.0,38.0,35.35973229224763,48.34159359512009
Alabama,AL,2020-10-23,182567,180916.0,25001.0,1133858.0,1289773.0,2859.0,19595.0,1314774,14.02696443,15.95578988,3852.0,8105.0,9078.0,16.0,42.432253800396566,47.52621838371376
Alabama,AL,2020-10-24,183831,183276.0,26330.0,1138922.0,1295868.0,2866.0,19595.0,1322198,14.14310717,16.09205898,2360.0,5064.0,6095.0,7.0,38.72026251025431,46.60347551342812
Alabama,AL,2020-10-25,184723,184355.0,26474.0,1144785.0,1302666.0,2866.0,19595.0,1329140,14.15213109,16.10389724,1079.0,5863.0,6798.0,0.0,15.872315386878494,18.403547671840354
Alabama,AL,2020-10-26,185938,185322.0,26621.0,1148993.0,1307694.0,2866.0,19974.0,1334315,14.17166401,16.12907999,967.0,4208.0,5028.0,0.0,19.232299124900557,22.980038022813687
Alabama,AL,2020-10-27,187267,186437.0,26998.0,1153448.0,1312887.0,2892.0,19974.0,1339885,14.20053668,16.1634508,1115.0,4455.0,5193.0,26.0,21.471211245907952,25.028058361391697
Alabama,AL,2020-10-28,188775,187706.0,27326.0,1159926.0,1320306.0,2911.0,20116.0,1347632,14.21685579,16.18258406,1269.0,6478.0,7419.0,19.0,17.104731095835017,19.589379438098177
Alabama,AL,2020-10-29,190113,189149.0,27612.0,1165898.0,1327435.0,2914.0,20246.0,1355047,14.24920994,16.22346037,1443.0,5972.0,7129.0,3.0,20.24126806003647,24.162759544541192
Alabama,AL,2020-10-30,191932,190496.0,27776.0,1172969.0,1335689.0,2932.0,20450.0,1363465,14.26200261,16.240497400000002,1347.0,7071.0,8254.0,18.0,16.319360310152653,19.049639372083156
Alabama,AL,2020-10-31,193613,192285.0,27990.0,1181958.0,1346253.0,2967.0,20450.0,1374243,14.28297653,16.26834456,1789.0,8989.0,10564.0,35.0,16.934873154108292,19.902102569807543
Alabama,AL,2020-11-01,194458,193985.0,28746.0,1187341.0,1352580.0,2973.0,20450.0,1381326,14.34185039,16.33776649,1700.0,5383.0,6327.0,6.0,26.86897423739529,31.580902842281255
Alabama,AL,2020-11-02,195692,194892.0,28908.0,1190436.0,1356420.0,2973.0,20450.0,1385328,14.36811607,16.3714807,907.0,3095.0,3840.0,0.0,23.619791666666668,29.305331179321488
Alabama,AL,2020-11-03,197504,195929.0,29302.0,1196422.0,1363049.0,2987.0,20901.0,1392351,14.37431816,16.37624517,1037.0,5986.0,6629.0,14.0,15.643385125961684,17.323755429335115
Alabama,AL,2020-11-04,198927,197777.0,29662.0,1203497.0,1371612.0,3006.0,21027.0,1401274,14.419311,16.43352663,1848.0,7075.0,8563.0,19.0,21.581221534508934,26.12014134275618
Alabama,AL,2020-11-05,200528,199158.0,29892.0,1209841.0,1379107.0,3026.0,21027.0,1408999,14.44108398,16.46150197,1381.0,6344.0,7495.0,20.0,18.425617078052035,21.76860025220681
Alabama,AL,2020-11-06,202131,200714.0,30268.0,1217002.0,1387448.0,3049.0,21294.0,1417716,14.46641604,16.49249549,1556.0,7161.0,8341.0,23.0,18.654837549454502,21.72880882558302
Alabama,AL,2020-11-07,203518,202482.0,30709.0,1224595.0,1396368.0,3082.0,21294.0,1427077,14.50061875,16.5346094,1768.0,7593.0,8920.0,33.0,19.82062780269058,23.28460424074806
Alabama,AL,2020-11-08,204665,203687.0,30813.0,1229817.0,1402691.0,3084.0,21294.0,1433504,14.52115969,16.56238286,1205.0,5222.0,6323.0,2.0,19.05740945753598,23.075450019149752
Alabama,AL,2020-11-09,206523,204857.0,31003.0,1232975.0,1406829.0,3084.0,21294.0,1437832,14.56161339,16.61485432,1170.0,3158.0,4138.0,0.0,28.274528757854036,37.0487650411653
Alabama,AL,2020-11-10,206562,206567.0,31580.0,1231152.0,1406139.0,3120.0,21886.0,1437719,14.69036845,16.77835068,1710.0,-1823.0,-690.0,36.0,-247.82608695652172,-93.80142622051564
Alabama,AL,2020-11-11,208637,208637.0,32282.0,1245235.0,1421590.0,3201.0,21886.0,1453872,14.67631314,16.75482941,2070.0,14083.0,15451.0,81.0,13.397191120315838,14.698572747283958
Alabama,AL,2020-11-12,210637,210637.0,32624.0,1245235.0,1421590.0,3213.0,22190.0,1455872,14.81700068,16.91544166,2000.0,0.0,0.0,12.0,,
Alabama,AL,2020-11-13,213617,213617.0,33342.0,1260600.0,1440875.0,3231.0,22275.0,1474217,14.82550534,16.945660800000002,2980.0,15365.0,19285.0,18.0,15.45242416385792,19.394728278555156
Alabama,AL,2020-11-14,215843,215843.0,33948.0,1271260.0,1453155.0,3246.0,22275.0,1487103,14.85340518,16.97866683,2226.0,10660.0,12280.0,15.0,18.127035830618894,20.881801125703564
Alabama,AL,2020-11-15,217822,217822.0,34331.0,1275915.0,1459406.0,3248.0,22275.0,1493737,14.92538745,17.07182689,1979.0,4655.0,6251.0,2.0,31.658934570468727,42.51342642320086
Alabama,AL,2020-11-16,219232,219232.0,34587.0,1281958.0,1466603.0,3249.0,22716.0,1501190,14.94828526,17.10134029,1410.0,6043.0,7197.0,1.0,19.591496456857023,23.33278173092835
Alabama,AL,2020-11-17,220848,220848.0,34974.0,1287672.0,1473546.0,3301.0,22716.0,1508520,14.9875199,17.15095148,1616.0,5714.0,6943.0,52.0,23.275241250180038,28.281414070703537
Alabama,AL,2020-11-18,223486,223486.0,35863.0,1294045.0,1481668.0,3347.0,23088.0,1517531,15.083406,17.27034222,2638.0,6373.0,8122.0,46.0,32.479684806697854,41.393378314765414
Alabama,AL,2020-11-19,225910,225910.0,36449.0,1307256.0,1496717.0,3419.0,23295.0,1533166,15.09370175,17.28123642,2424.0,13211.0,15049.0,72.0,16.10738255033557,18.34834607524033
Alabama,AL,2020-11-20,228373,228373.0,36965.0,1316804.0,1508212.0,3451.0,23449.0,1545177,15.14196943,17.34297587,2463.0,9548.0,11495.0,32.0,21.42670726402784,25.795978215333054
Alabama,AL,2020-11-21,230708,230708.0,37613.0,1325091.0,1518186.0,3457.0,23449.0,1555799,15.19629347,17.41072877,2335.0,8287.0,9974.0,6.0,23.41086825746942,28.176662242065888
Alabama,AL,2020-11-22,232506,232506.0,37921.0,1330801.0,1525386.0,3457.0,23449.0,1563307,15.242437,17.47113205,1798.0,5710.0,7200.0,0.0,24.972222222222225,31.48861646234676
Alabama,AL,2020-11-23,234080,234080.0,38193.0,1337741.0,1533628.0,3459.0,23942.0,1571821,15.26315378,17.49815547,1574.0,6940.0,8242.0,2.0,19.097306479009948,22.68011527377522
Alabama,AL,2020-11-24,236865,236865.0,39017.0,1347017.0,1544865.0,3472.0,24160.0,1583882,15.33240769,17.58441059,2785.0,9276.0,11237.0,13.0,24.7841950698585,30.02371711944804
Alabama,AL,2020-11-25,239318,239318.0,39692.0,1353961.0,1553587.0,3532.0,24376.0,1593279,15.40422262,17.67539833,2453.0,6944.0,8722.0,60.0,28.124283421233663,35.32546082949309
Alabama,AL,2020-11-26,241957,241957.0,40202.0,1361187.0,1562942.0,3572.0,24401.0,1603144,15.48086877,17.77544158,2639.0,7226.0,9355.0,40.0,28.20951362907536,36.52089676169388
Alabama,AL,2020-11-27,242874,242874.0,40401.0,1365240.0,1567713.0,3572.0,24451.0,1608114,15.4922489,17.78983915,917.0,4053.0,4771.0,0.0,19.220289247537202,22.625215889464595
Alabama,AL,2020-11-28,244993,244993.0,40883.0,1369792.0,1573902.0,3572.0,24670.0,1614785,15.56596281,17.88541618,2119.0,4552.0,6189.0,0.0,34.23816448537728,46.55096660808436
Alabama,AL,2020-11-29,247229,247229.0,41286.0,1373770.0,1579713.0,3577.0,24670.0,1620999,15.65024786,17.9963895,2236.0,3978.0,5811.0,5.0,38.47874720357942,56.209150326797385
Alabama,AL,2020-11-30,249524,249524.0,41501.0,1376324.0,1584347.0,3578.0,25338.0,1625848,15.74932764,18.12974271,2295.0,2554.0,4634.0,1.0,49.52524816573155,89.8590446358653
Alabama,AL,2020-12-01,252900,252900.0,42863.0,1383805.0,1593842.0,3638.0,25610.0,1636705,15.86731935,18.27569636,3376.0,7481.0,9495.0,60.0,35.55555555555556,45.127656730383634
Alabama,AL,2020-12-02,256828,256828.0,43656.0,1390351.0,1603523.0,3711.0,25821.0,1647179,16.0164837,18.47216998,3928.0,6546.0,9681.0,73.0,40.57432083462452,60.00611060189429
Alabama,AL,2020-12-03,260359,260359.0,44421.0,1400010.0,1615948.0,3776.0,26062.0,1660369,16.11184271,18.59693859,3531.0,9659.0,12425.0,65.0,28.418511066398388,36.556579356041
Alabama,AL,2020-12-04,264199,264199.0,45130.0,1407299.0,1626368.0,3831.0,26331.0,1671498,16.24472444,18.77348026,3840.0,7289.0,10420.0,55.0,36.85220729366603,52.6821237481136
Alabama,AL,2020-12-05,267589,267589.0,45785.0,1415357.0,1637161.0,3877.0,26331.0,1682946,16.3446967,18.90611344,3390.0,8058.0,10793.0,46.0,31.409246733994255,42.06999255398362
Alabama,AL,2020-12-06,269877,269877.0,45962.0,1421126.0,1645041.0,3889.0,26331.0,1691003,16.40548777,18.99036398,2288.0,5769.0,7880.0,12.0,29.03553299492386,39.660253076789736
Alaska,AK,2020-03-06,0,,,8.0,8.0,0.0,,9,,,,-1421118.0,-1645033.0,-3889.0,,
Alaska,AK,2020-03-07,0,,,12.0,12.0,0.0,,14,,,,4.0,4.0,0.0,,
Alaska,AK,2020-03-08,0,,,14.0,14.0,0.0,,20,,,,2.0,2.0,0.0,,
Alaska,AK,2020-03-09,0,,,23.0,23.0,0.0,1.0,32,,,,9.0,9.0,0.0,,
Alaska,AK,2020-03-10,0,,,23.0,23.0,0.0,1.0,32,,,,0.0,0.0,0.0,,
Alaska,AK,2020-03-11,0,,,46.0,46.0,0.0,1.0,60,,,,23.0,23.0,0.0,,
Alaska,AK,2020-03-12,0,,,46.0,46.0,0.0,1.0,60,,,,0.0,0.0,0.0,,
Alaska,AK,2020-03-13,1,,,60.0,60.0,0.0,1.0,60,,,,14.0,14.0,0.0,,
Alaska,AK,2020-03-14,1,,,144.0,144.0,0.0,1.0,144,,,,84.0,84.0,0.0,,
Alaska,AK,2020-03-15,1,,,144.0,144.0,0.0,1.0,144,,,,0.0,0.0,0.0,,
