Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations,Full Address,Location,Point,Latitude,Longitude,Altitude
441563,"November 3, 2015",Massachusetts,Boston,15 Shepton Street,1,0,,"15 Shepton Street,Boston,Massachusetts","15, Shepton Street, Ashmont, Dorchester, Boston, Suffolk County, Massachusetts, 01210, United States of America","(42.2893261, -71.06261243944162, 0.0)",42.2893261,-71.06261243944162,0.0
439658,"October 29, 2015",Massachusetts,Boston,Dever and Bowdoin Street,0,0,,"Dever and Bowdoin Street,Boston,Massachusetts","Dever Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.304724, -71.069699, 0.0)",42.304724,-71.069699,0.0
445704,"October 28, 2015",Massachusetts,Boston,1170 Tremont Street,0,1,,"1170 Tremont Street,Boston,Massachusetts","1170, Tremont Street, Roxbury Crossing, Roxbury, Boston, Suffolk County, Massachusetts, 02120, United States of America","(42.33466371428572, -71.08875528571429, 0.0)",42.33466371428572,-71.08875528571429,0.0
435801,"October 24, 2015",Massachusetts,Boston,239 Wood Avenue,1,0,,"239 Wood Avenue,Boston,Massachusetts","239, Wood Avenue, Hyde Park, Boston, Suffolk County, Massachusetts, 02136, United States of America","(42.2655955, -71.11062050000001, 0.0)",42.2655955,-71.11062050000001,0.0
436908,"October 24, 2015",Massachusetts,Boston,4421 Washington Street,0,0,,"4421 Washington Street,Boston,Massachusetts","4421, Washington Street, Mount Hope, West Roxbury, Boston, Suffolk County, Massachusetts, 02131, United States of America","(42.2812409, -71.13402240063425, 0.0)",42.2812409,-71.13402240063425,0.0
435508,"October 22, 2015",Massachusetts,Boston,124 Telford Street,1,0,,"124 Telford Street,Boston,Massachusetts","124, Telford Street, North Brighton, Allston, Boston, Suffolk County, Massachusetts, 02134-1316, United States of America","(42.36220435, -71.13779720797746, 0.0)",42.36220435,-71.13779720797746,0.0
435018,"October 22, 2015",Massachusetts,Boston,65 Winthrop Street,0,1,,"65 Winthrop Street,Boston,Massachusetts","65, Winthrop Street, Waterfront, Charlestown, Boston, Suffolk County, Massachusetts, 02129, United States of America","(42.3750059, -71.0600421, 0.0)",42.3750059,-71.0600421,0.0
434994,"October 22, 2015",Massachusetts,Boston,9 Peacevale Road,0,0,,"9 Peacevale Road,Boston,Massachusetts","TechBoston Academy, 9, Peacevale Road, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.285233950000006, -71.07592660206873, 0.0)",42.285233950000006,-71.07592660206873,0.0
434375,"October 21, 2015",Massachusetts,Boston,33 Abbotsford Street,0,0,,"33 Abbotsford Street,Boston,Massachusetts","33, Abbotsford Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.314143386376216, -71.09145910371284, 0.0)",42.314143386376216,-71.09145910371284,0.0
433010,"October 17, 2015",Massachusetts,Boston,208 Hampden Street,0,0,,"208 Hampden Street,Boston,Massachusetts","208;210, Hampden Street, Grove Hall, South End, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.326210149999994, -71.07516701188794, 0.0)",42.326210149999994,-71.07516701188794,0.0
432315,"October 16, 2015",Massachusetts,Boston,Malcolm X Blvd and Roxbury Street,0,0,,"Malcolm X Blvd and Roxbury Street,Boston,Massachusetts","Malcolm X Boulevard, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.329086, -71.085456, 0.0)",42.329086,-71.085456,0.0
432278,"October 16, 2015",Massachusetts,Boston,61 Ames Street,0,0,,"61 Ames Street,Boston,Massachusetts","61, Ames Street, Franklin Field Apartments, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.28949261446267, -71.08509074599642, 0.0)",42.28949261446267,-71.08509074599642,0.0
431622,"October 16, 2015",Massachusetts,Boston,Asticou Road and Washington Road,0,0,,"Asticou Road and Washington Road,Boston,Massachusetts","Asticou Road, Forest Hills, Jamaica Plain, Boston, Suffolk County, Massachusetts, 02130, United States of America","(42.300291, -71.115263, 0.0)",42.300291,-71.115263,0.0
431616,"October 15, 2015",Massachusetts,Boston,Cedar Street,0,0,,"Cedar Street,Boston,Massachusetts","Cedar Street, Roxbury Crossing, Roxbury, Boston, Suffolk County, Massachusetts, 02120, United States of America","(42.3273496, -71.094628, 0.0)",42.3273496,-71.094628,0.0
427323,"October 6, 2015",Massachusetts,Boston,Jewish War Veterans Drive,0,0,,"Jewish War Veterans Drive,Boston,Massachusetts","Jewish War Veterans Drive, Forest Hills, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.304679, -71.095696, 0.0)",42.304679,-71.095696,0.0
425157,"October 4, 2015",Massachusetts,Boston,Heath Street,0,1,,"Heath Street,Boston,Massachusetts","Heath Street, Roxbury, Boston, Suffolk County, Massachusetts, 02130-4803, United States of America","(42.328273, -71.1103291, 0.0)",42.328273,-71.1103291,0.0
425164,"October 3, 2015",Massachusetts,Boston,Washington Street and Columbia Road,0,0,,"Washington Street and Columbia Road,Boston,Massachusetts","Washington St @ Columbia Rd, Washington Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.305458, -71.080696, 0.0)",42.305458,-71.080696,0.0
422769,"September 30, 2015",Massachusetts,Boston,493 Huntington Avenue,1,0,,"493 Huntington Avenue,Boston,Massachusetts","493, Huntington Avenue, Fairmount, Hyde Park, Boston, Suffolk County, Massachusetts, 02136, United States of America","(42.26166884365185, -71.11395848987745, 0.0)",42.26166884365185,-71.11395848987745,0.0
422741,"September 28, 2015",Massachusetts,Boston,8 Rozella Street,0,0,,"8 Rozella Street,Boston,Massachusetts","8, Rozella Street, Fields Corner, Dorchester, Boston, Suffolk County, Massachusetts, 02122, United States of America","(42.29394605814208, -71.05682582296762, 0.0)",42.29394605814208,-71.05682582296762,0.0
421506,"September 27, 2015",Massachusetts,Boston,66 Union Street,0,0,,"66 Union Street,Boston,Massachusetts","66, Union Street, Dock Square, North End, Boston, Suffolk County, Massachusetts, 02108, United States of America","(42.36072279911685, -71.05698705198142, 0.0)",42.36072279911685,-71.05698705198142,0.0
420143,"September 24, 2015",Massachusetts,Boston,35 Gaston Street,0,0,,"35 Gaston Street,Boston,Massachusetts","35, Gaston Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.313244600000004, -71.08055371870977, 0.0)",42.313244600000004,-71.08055371870977,0.0
419524,"September 23, 2015",Massachusetts,Boston,96 Intervale Street,1,0,,"96 Intervale Street,Boston,Massachusetts","96, Intervale Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.3106356875, -71.0774304375, 0.0)",42.3106356875,-71.0774304375,0.0
418255,"September 22, 2015",Massachusetts,Boston,319 Huntington Avenue,0,1,,"319 Huntington Avenue,Boston,Massachusetts","319 Huntington Ave, 319, Huntington Avenue, South End, Boston, Suffolk County, Massachusetts, 02115, United States of America","(42.34103675, -71.08789950636668, 0.0)",42.34103675,-71.08789950636668,0.0
418275,"September 20, 2015",Massachusetts,Boston,8 Wilcock Street,0,0,,"8 Wilcock Street,Boston,Massachusetts","8, Wilcock Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.28659827101966, -71.09110548021155, 0.0)",42.28659827101966,-71.09110548021155,0.0
418267,"September 20, 2015",Massachusetts,Boston,21 Dudley Street,0,1,,"21 Dudley Street,Boston,Massachusetts","21, Dudley Street, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.32730263265306, -71.07725036734693, 0.0)",42.32730263265306,-71.07725036734693,0.0
416356,"September 18, 2015",Massachusetts,Boston,36 Eutaw Street,0,0,,"36 Eutaw Street,Boston,Massachusetts","36, Eutaw Street, Eagle Hill, East Boston, Boston, Suffolk County, Massachusetts, 02128, United States of America","(42.378995333333336, -71.03846133333333, 0.0)",42.378995333333336,-71.03846133333333,0.0
414847,"September 16, 2015",Massachusetts,Boston,1620 Tremont,1,0,,"1620 Tremont,Boston,Massachusetts","The Tremont, Roxbury, Boston, Suffolk County, Massachusetts, United States of America","(42.33175355, -71.09871037414808, 0.0)",42.33175355,-71.09871037414808,0.0
414849,"September 15, 2015",Massachusetts,Boston,49 Withington Street,0,0,,"49 Withington Street,Boston,Massachusetts","49, Withington Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.2877982, -71.07281720374198, 0.0)",42.2877982,-71.07281720374198,0.0
414031,"September 14, 2015",Massachusetts,Boston,Dudley Street and Mount Pleasant Avenue,0,0,,"Dudley Street and Mount Pleasant Avenue,Boston,Massachusetts","Dudley St @ Mt Pleasant Ave, Dudley Street, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.328453, -71.079384, 0.0)",42.328453,-71.079384,0.0
414317,"September 14, 2015",Massachusetts,Boston,29 Bethune Way,0,0,,"29 Bethune Way,Boston,Massachusetts","29, Bethune Way, Nubian Square, South End, Boston, Suffolk County, Massachusetts, 02118, United States of America","(42.33238757142857, -71.075424, 0.0)",42.33238757142857,-71.075424,0.0
414315,"September 14, 2015",Massachusetts,Boston,18 Alban Street,0,0,,"18 Alban Street,Boston,Massachusetts","18, Alban Street, Ashmont, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.28574834600598, -71.0657812980191, 0.0)",42.28574834600598,-71.0657812980191,0.0
413236,"September 12, 2015",Massachusetts,Boston,Kittredge Street,0,1,,"Kittredge Street,Boston,Massachusetts","Kittredge Street, Mount Hope, West Roxbury, Boston, Suffolk County, Massachusetts, 02131, United States of America","(42.283634, -71.129192, 0.0)",42.283634,-71.129192,0.0
411805,"September 10, 2015",Massachusetts,Boston,56 Holworthy Street,1,0,,"56 Holworthy Street,Boston,Massachusetts","56, Holworthy Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.31639537422289, -71.08982245671737, 0.0)",42.31639537422289,-71.08982245671737,0.0
411015,"September 8, 2015",Massachusetts,Boston,Lambert Avenue,0,0,,"Lambert Avenue,Boston,Massachusetts","Lambert Avenue, Roxbury Crossing, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.327541, -71.089916, 0.0)",42.327541,-71.089916,0.0
408814,"September 6, 2015",Massachusetts,Boston,61 Brookline Avenue,0,2,,"61 Brookline Avenue,Boston,Massachusetts","BEERWORKS No. 1 Fenway, 61, Brookline Avenue, Audubon Square, Boston, Suffolk County, Massachusetts, 02215, United States of America","(42.3469999, -71.0989887, 0.0)",42.3469999,-71.0989887,0.0
403841,"August 29, 2015",Massachusetts,Boston,29 Creston Street,1,2,,"29 Creston Street,Boston,Massachusetts","29, Creston Street, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.31172079291155, -71.07836434367641, 0.0)",42.31172079291155,-71.07836434367641,0.0
403852,"August 29, 2015",Massachusetts,Boston,55 Bowdoin Street,0,1,,"55 Bowdoin Street,Boston,Massachusetts","55, Bowdoin Street, Downtown Crossing, West End, Boston, Suffolk County, Massachusetts, 02114, United States of America","(42.36027940425656, -71.06298369879144, 0.0)",42.36027940425656,-71.06298369879144,0.0
403846,"August 29, 2015",Massachusetts,Boston,1500 Blue Hill Avenue,0,1,,"1500 Blue Hill Avenue,Boston,Massachusetts","1500, Blue Hill Avenue, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.273205950000005, -71.09246681035589, 0.0)",42.273205950000005,-71.09246681035589,0.0
403838,"August 29, 2015",Massachusetts,Boston,19 Ingleside Street,0,0,,"19 Ingleside Street,Boston,Massachusetts","19, Ingleside Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.31730789136099, -71.07759110559654, 0.0)",42.31730789136099,-71.07759110559654,0.0
403833,"August 29, 2015",Massachusetts,Boston,Terrace Street,0,0,,"Terrace Street,Boston,Massachusetts","Terrace Street, Maria Sanchez Square, Roxbury Crossing, Roxbury, Boston, Suffolk County, Massachusetts, 02120, United States of America","(42.330779, -71.096564, 0.0)",42.330779,-71.096564,0.0
403829,"August 29, 2015",Massachusetts,Boston,70 Ames Street,0,0,,"70 Ames Street,Boston,Massachusetts","70, Ames Street, Franklin Field Apartments, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.2896663159305, -71.08491192505791, 0.0)",42.2896663159305,-71.08491192505791,0.0
402925,"August 26, 2015",Massachusetts,Boston,3 Downey Court,0,0,,"3 Downey Court,Boston,Massachusetts","3, Downey Court, Grove Hall, South End, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.32005771428572, -71.07359069387756, 0.0)",42.32005771428572,-71.07359069387756,0.0
400876,"August 24, 2015",Massachusetts,Boston,150 Dudley Street,0,1,,"150 Dudley Street,Boston,Massachusetts","150, Dudley Street, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.32875, -71.083596, 0.0)",42.32875,-71.083596,0.0
400267,"August 21, 2015",Massachusetts,Boston,900 Boylston Street,0,0,,"900 Boylston Street,Boston,Massachusetts","Hynes Convention Center, 900, Boylston Street, Block F, Back Bay, Boston, Suffolk County, Massachusetts, 02116, United States of America","(42.347137599999996, -71.08399283816692, 0.0)",42.347137599999996,-71.08399283816692,0.0
399010,"August 20, 2015",Massachusetts,Boston,180 Howard Street,0,0,,"180 Howard Street,Boston,Massachusetts","Howard Street, Grove Hall, South Boston, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.327637, -71.073942, 0.0)",42.327637,-71.073942,0.0
398997,"August 20, 2015",Massachusetts,Boston,21 Hancock Street,0,0,,"21 Hancock Street,Boston,Massachusetts","21, Hancock Street, Kane Square, Dorchester, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.314944000000004, -71.0660175, 0.0)",42.314944000000004,-71.0660175,0.0
397235,"August 17, 2015",Massachusetts,Boston,57 Norwell Street,0,0,,"57 Norwell Street,Boston,Massachusetts","57, Norwell Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.30054172223477, -71.07894966814747, 0.0)",42.30054172223477,-71.07894966814747,0.0
395611,"August 15, 2015",Massachusetts,Boston,154 Heath Street,0,2,,"154 Heath Street,Boston,Massachusetts","154, Heath Street, Roxbury, Boston, Suffolk County, Massachusetts, 02130, United States of America","(42.326105045654884, -71.10360181891396, 0.0)",42.326105045654884,-71.10360181891396,0.0
395319,"August 14, 2015",Massachusetts,Boston,Everton Street,0,1,,"Everton Street,Boston,Massachusetts","Everton Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.304915, -71.072269, 0.0)",42.304915,-71.072269,0.0
395303,"August 14, 2015",Massachusetts,Boston,143 Intervale Street,0,0,,"143 Intervale Street,Boston,Massachusetts","143, Intervale Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.309538, -71.075121, 0.0)",42.309538,-71.075121,0.0
395315,"August 13, 2015",Massachusetts,Boston,Trull and Hancock,0,2,,"Trull and Hancock,Boston,Massachusetts","Hancock St @ Trull St, Hancock Street, Kane Square, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.312675, -71.064651, 0.0)",42.312675,-71.064651,0.0
395300,"August 13, 2015",Massachusetts,Boston,35 Browning Avenue,0,0,,"35 Browning Avenue,Boston,Massachusetts","35, Browning Avenue, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.294317664085014, -71.08137264864307, 0.0)",42.294317664085014,-71.08137264864307,0.0
394993,"August 13, 2015",Massachusetts,Boston,Bowdoin Street and Norton Street,0,1,,"Bowdoin Street and Norton Street,Boston,Massachusetts","Bowdoin St @ Norton St, Bowdoin Street, Kane Square, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.305431, -71.067932, 0.0)",42.305431,-71.067932,0.0
393825,"August 12, 2015",Massachusetts,Boston,41 Hosmer Street,1,2,,"41 Hosmer Street,Boston,Massachusetts","41, Hosmer Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.28034495, -71.08987845464743, 0.0)",42.28034495,-71.08987845464743,0.0
393829,"August 12, 2015",Massachusetts,Boston,12 Ernst Street,2,1,,"12 Ernst Street,Boston,Massachusetts","12, Ernst Street, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.31850174079002, -71.099048136208, 0.0)",42.31850174079002,-71.099048136208,0.0
391460,"August 10, 2015",Massachusetts,Boston,Withington Street,1,0,,"Withington Street,Boston,Massachusetts","Withington Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.2882651, -71.0727492, 0.0)",42.2882651,-71.0727492,0.0
391500,"August 9, 2015",Massachusetts,Boston,15 Crawford Street,0,0,,"15 Crawford Street,Boston,Massachusetts","15, Crawford Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.31090884288325, -71.08433693882967, 0.0)",42.31090884288325,-71.08433693882967,0.0
391487,"August 8, 2015",Massachusetts,Boston,Howard and Dudley Street,0,0,,"Howard and Dudley Street,Boston,Massachusetts","Dudley St opp Howard Ave, Dudley Street, Uphams Corner, Dorchester, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.3201242, -71.0711181, 0.0)",42.3201242,-71.0711181,0.0
390039,"August 8, 2015",Massachusetts,Boston,40 Annunciation Road,0,1,,"40 Annunciation Road,Boston,Massachusetts","40, Annunciation Road, Roxbury Crossing, Roxbury, Boston, Suffolk County, Massachusetts, 02120, United States of America","(42.335455, -71.09272185714286, 0.0)",42.335455,-71.09272185714286,0.0
387639,"August 4, 2015",Massachusetts,Boston,159 Wilmington Avenue,0,0,,"159 Wilmington Avenue,Boston,Massachusetts","159, Wilmington Avenue, Ashmont, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.2801025, -71.07238349955048, 0.0)",42.2801025,-71.07238349955048,0.0
386858,"August 3, 2015",Massachusetts,Boston,Academy Terrace,0,3,,"Academy Terrace,Boston,Massachusetts","Academy Terrace, Academy Homes I at Jackson Square, Roxbury, Boston, Suffolk County, Massachusetts, 02130-0947, United States of America","(42.321067, -71.097331, 0.0)",42.321067,-71.097331,0.0
385583,"July 31, 2015",Massachusetts,Boston,179 Glenway Street,0,0,,"179 Glenway Street,Boston,Massachusetts","179, Glenway Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.297090600000004, -71.08103075029362, 0.0)",42.297090600000004,-71.08103075029362,0.0
385579,"July 30, 2015",Massachusetts,Boston,34 Tonawanda Street,0,0,,"34 Tonawanda Street,Boston,Massachusetts","34, Tonawanda Street, Mount Ida, Dorchester, Boston, Suffolk County, Massachusetts, 02212, United States of America","(42.2987623, -71.06632399875045, 0.0)",42.2987623,-71.06632399875045,0.0
385576,"July 30, 2015",Massachusetts,Boston,217 Columbia Road,0,0,,"217 Columbia Road,Boston,Massachusetts","Columbia Road, Uphams Corner, South Boston, Boston, Suffolk County, Massachusetts, 02125, United States of America","(42.3213805, -71.0544859, 0.0)",42.3213805,-71.0544859,0.0
384323,"July 29, 2015",Massachusetts,Boston,Cabot Street,0,0,,"Cabot Street,Boston,Massachusetts","Cabot Street, Roxbury Crossing, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.3331183, -71.0877, 0.0)",42.3331183,-71.0877,0.0
384318,"July 28, 2015",Massachusetts,Boston,339 Seaver Street,1,0,,"339 Seaver Street,Boston,Massachusetts","339, Seaver Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.304727650000004, -71.08367292557867, 0.0)",42.304727650000004,-71.08367292557867,0.0
384320,"July 28, 2015",Massachusetts,Boston,31 Robinson Street,0,0,,"31 Robinson Street,Boston,Massachusetts","31, Robinson Street, Mount Ida, Dorchester, Boston, Suffolk County, Massachusetts, 02122, United States of America","(42.30289857088069, -71.06200058779791, 0.0)",42.30289857088069,-71.06200058779791,0.0
383221,"July 27, 2015",Massachusetts,Boston,Englewood Avenue,0,0,,"Englewood Avenue,Boston,Massachusetts","Englewood Avenue, Brighton, Boston, Suffolk County, Massachusetts, 02445-5841, United States of America","(42.3373912, -71.1511559, 0.0)",42.3373912,-71.1511559,0.0
383194,"July 27, 2015",Massachusetts,Boston,Columbia Road and Quincy Street,0,0,,"Columbia Road and Quincy Street,Boston,Massachusetts","Columbia Rd @ Quincy St, Columbia Road, Grove Hall, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.311272, -71.070412, 0.0)",42.311272,-71.070412,0.0
383192,"July 27, 2015",Massachusetts,Boston,1058 Tremont Street,0,0,,"1058 Tremont Street,Boston,Massachusetts","1058, Tremont Street, Roxbury Crossing, South End, Boston, Suffolk County, Massachusetts, 02120, United States of America","(42.336255, -71.085779, 0.0)",42.336255,-71.085779,0.0
383181,"July 26, 2015",Massachusetts,Boston,61 School Street,0,0,,"61 School Street,Boston,Massachusetts","Rafael Hernandez, 61, School Street, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.3139093, -71.097888, 0.0)",42.3139093,-71.097888,0.0
381379,"July 25, 2015",Massachusetts,Boston,Homestead Street,0,2,,"Homestead Street,Boston,Massachusetts","Homestead Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.312085, -71.090912, 0.0)",42.312085,-71.090912,0.0
381997,"July 24, 2015",Massachusetts,Boston,Santuit Street,0,0,,"Santuit Street,Boston,Massachusetts","Santuit Street, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 01210, United States of America","(42.290531, -71.063836, 0.0)",42.290531,-71.063836,0.0
381389,"July 23, 2015",Massachusetts,Boston,284 Centre Street,0,0,,"284 Centre Street,Boston,Massachusetts","Centre Street, Roslindale, Jamaica Plain, Boston, Suffolk County, Massachusetts, 02131-3025, United States of America","(42.2978789, -71.1302825, 0.0)",42.2978789,-71.1302825,0.0
381384,"July 23, 2015",Massachusetts,Boston,130 Crawford Street,0,0,,"130 Crawford Street,Boston,Massachusetts","130, Crawford Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.31512305, -71.09216824262299, 0.0)",42.31512305,-71.09216824262299,0.0
380262,"July 22, 2015",Massachusetts,Boston,Seaver Street and Elm Hill Avenue,0,0,,"Seaver Street and Elm Hill Avenue,Boston,Massachusetts","Seaver St @ Elm Hill Ave, Seaver Street, Mount Bowdoin, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.307598, -71.088814, 0.0)",42.307598,-71.088814,0.0
377567,"July 19, 2015",Massachusetts,Boston,47 Juniper Street,0,0,,"47 Juniper Street,Boston,Massachusetts","47, Juniper Street, Roxbury Crossing, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.326155400000005, -71.0889819, 0.0)",42.326155400000005,-71.0889819,0.0
376791,"July 17, 2015",Massachusetts,Boston,21 Wheatland Avenue,0,0,,"21 Wheatland Avenue,Boston,Massachusetts","21, Wheatland Avenue, Dorchester Center, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.29369380704795, -71.07308566708053, 0.0)",42.29369380704795,-71.07308566708053,0.0
376786,"July 17, 2015",Massachusetts,Boston,38 Rosemont Street,0,0,,"38 Rosemont Street,Boston,Massachusetts","38, Rosemont Street, Fields Corner, Dorchester, Boston, Suffolk County, Massachusetts, 01210, United States of America","(42.2930114, -71.05547535, 0.0)",42.2930114,-71.05547535,0.0
376822,"July 16, 2015",Massachusetts,Boston,,0,0,,,"Nanno, Comunità della Val di Non, Provincia di Trento, Trentino-Alto Adige/Südtirol, 38012, Italia","(46.3144754, 11.0480288, 0.0)",46.3144754,11.0480288,0.0
376782,"July 15, 2015",Massachusetts,Boston,15 Violet Street,0,0,,"15 Violet Street,Boston,Massachusetts","15, Violet Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.2741867, -71.09012074943112, 0.0)",42.2741867,-71.09012074943112,0.0
374619,"July 14, 2015",Massachusetts,Boston,75 Bowdoin Street,0,0,,"75 Bowdoin Street,Boston,Massachusetts","75, Bowdoin Street, Downtown Crossing, West End, Boston, Suffolk County, Massachusetts, 02114, United States of America","(42.359974290993414, -71.06297790784211, 0.0)",42.359974290993414,-71.06297790784211,0.0
373461,"July 13, 2015",Massachusetts,Boston,476 Columbus Avenue,0,0,,"476 Columbus Avenue,Boston,Massachusetts","476, Columbus Avenue, South End, Boston, Suffolk County, Massachusetts, 02116, United States of America","(42.3434010952381, -71.07847826190476, 0.0)",42.3434010952381,-71.07847826190476,0.0
373397,"July 13, 2015",Massachusetts,Boston,Washington Street and Columbia Road,0,2,,"Washington Street and Columbia Road,Boston,Massachusetts","Washington St @ Columbia Rd, Washington Street, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.305458, -71.080696, 0.0)",42.305458,-71.080696,0.0
372824,"July 11, 2015",Massachusetts,Boston,87 Bailey Street,1,1,,"87 Bailey Street,Boston,Massachusetts","87, Bailey Street, Ashmont, Dorchester, Boston, Suffolk County, Massachusetts, 02124, United States of America","(42.2846758, -71.06506767848606, 0.0)",42.2846758,-71.06506767848606,0.0
372319,"July 11, 2015",Massachusetts,Boston,Woolson Street,0,0,,"Woolson Street,Boston,Massachusetts","Woolson Street, Mattapan, Dorchester, Boston, Suffolk County, Massachusetts, 02126, United States of America","(42.281363, -71.089739, 0.0)",42.281363,-71.089739,0.0
371498,"July 8, 2015",Massachusetts,Boston,650 Harrison Avenue,0,0,,"650 Harrison Avenue,Boston,Massachusetts","Boston Police Department, Area D-4, 650, Harrison Avenue, South End, Boston, Suffolk County, Massachusetts, 02118, United States of America","(42.3394369, -71.0692247, 0.0)",42.3394369,-71.0692247,0.0
370669,"July 6, 2015",Massachusetts,Boston,Winthrop and Fairland,0,0,,"Winthrop and Fairland,Boston,Massachusetts","20 Winthrop Square, 20, Devonshire Street, Phillips Square, Church Green, Financial District, Boston, Suffolk County, Massachusetts, 02110-1301, United States of America","(42.3552196, -71.05774422658229, 0.0)",42.3552196,-71.05774422658229,0.0
372305,"July 6, 2015",Massachusetts,Boston,15 St Richard Street,0,0,,"15 St Richard Street,Boston,Massachusetts","15, Saint Richard Street, Nubian Square, Roxbury, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.322977550000004, -71.08378225, 0.0)",42.322977550000004,-71.08378225,0.0
370673,"July 5, 2015",Massachusetts,Boston,36 Savin Street,0,0,,"36 Savin Street,Boston,Massachusetts","36, Savin Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.31648585, -71.08026177153818, 0.0)",42.31648585,-71.08026177153818,0.0
369703,"July 5, 2015",Massachusetts,Boston,21 Puritan Ave,0,0,,"21 Puritan Ave,Boston,Massachusetts","21, Puritan Avenue, Mount Bowdoin, Dorchester, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.306734649999996, -71.07228589013343, 0.0)",42.306734649999996,-71.07228589013343,0.0
369681,"July 4, 2015",Massachusetts,Boston,12 Holborn Street,1,1,,"12 Holborn Street,Boston,Massachusetts","12, Holborn Street, Grove Hall, Roxbury, Boston, Suffolk County, Massachusetts, 02121, United States of America","(42.31512385714286, -71.08212657142857, 0.0)",42.31512385714286,-71.08212657142857,0.0
372304,"July 4, 2015",Massachusetts,Boston,124 Eustis Street,0,0,,"124 Eustis Street,Boston,Massachusetts","124, Eustis Street, Nubian Square, South End, Boston, Suffolk County, Massachusetts, 02119, United States of America","(42.32905185349549, -71.07825463449173, 0.0)",42.32905185349549,-71.07825463449173,0.0
