Dist Code,Impacted G,Proporti 1,Proportion,REP,Rep Dist,Rep First,Rep Last,Rep Party,Route Ids,Stop Id,Stop Name,Town,URL,Geometry,Geometry (HOUSE2012 POLY.shp),Impacted P,Income,Income Lev,Repdistnum,Shape Area,Shape Len
MID11,"25017374600,25017368700,25017374500,25017368800,25017370102,25017373300,25017373200","0.05,0.01,0.45,0.00,0.06,0.38,0.06","0.06,0.02,0.50,0.00,0.05,0.60,0.09",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),556,81684,Crafts St @ North St,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,604,116913,2,70,20055517.4181,29596.7876429
MID32,"25017337102,25017336402,25017336401,25017336300,25017336200,25017336100","0.02,0.54,0.36,0.04,0.00,0.03","0.01,0.97,0.29,0.02,0.00,0.03",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),132,15975,Wyoming Ave @ Cottage St,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,1288,78922,2,91,22182036.5195,32732.716613
MID21,"25017333100,25017332400,25017332200","0.01,0.82,0.17","0.00,0.15,0.04",Kenneth I. Gordon (D),21st Middlesex,Kenneth I.,Gordon,(D),350,11694,S Bedford St @ Wayside Rd,BURLINGTON,http://malegislature.gov/Legislators/Profile/KIG1,Point,Polygon,42,94615,2,80,76563295.0976,54814.2363673
SUFF03,"25025030400,25025030300,25025030200,25025030100,25025020200,25025981700,25025070101,25025020303,25025020302,25025020301,25025020101,25025030500","0.04,0.30,0.03,0.01,0.03,0.07,0.27,0.11,0.04,0.05,0.05,0.00","0.69,0.88,0.98,0.15,0.57,0.43,0.54,0.52,1.00,0.38,0.42,0.00",Aaron M. Michlewitz (D),3rd Suffolk,Aaron M.,Michlewitz,(D),"354,352",4510,Cambridge St @ Government Ctr Sta,BOSTON,http://malegislature.gov/Legislators/Profile/AMM1,Point,Polygon,9948,95553,2,126,3753014.59622,12895.468952
ESS10,"25009206400,25009206300,25009205200,25009205100,25009202102","0.18,0.05,0.10,0.64,0.03","0.43,0.16,0.14,0.68,0.02",Daniel H. Cahill (D),10th Essex,Daniel H.,Cahill,(D),"456,424",6850,Eastern Ave @ Victory Rd,LYNN,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,742,79527,2,34,9826900.75147,21703.160093
NOR11,"25021412300,25021412200,25021402500,25021402400","0.61,0.22,0.12,0.05","0.17,0.04,0.02,0.02",Paul McMurtry (D),11th Norfolk,Paul,McMurtry,(D),"70A,34E",60620,Washington St @ Curtis St,WESTWOOD,http://malegislature.gov/Legislators/Profile/P_M1,Point,Polygon,126,147372,3,107,67221047.463,49313.6801598
ESS11,"25009207200,25009207100,25009207000","0.86,0.07,0.00","0.73,0.38,0.00",Peter L. Capano (D),11th Essex,Peter L.,Capano,(D),"442,439,441",4705,621 Lynnway,LYNN,http://malegislature.gov/Legislators/Profile/PLC1,Point,MultiPolygon,382,37348,1,35,16322720.834,48737.1541765
NOR04,"25021422400,25021422700,25021422600,25021422502","0.00,0.00,0.68,0.31","0.00,0.00,0.28,0.21",James Michael Murphy (D),4th Norfolk,James M.,Murphy,(D),222,3696,Middle St @ Commercial St,WEYMOUTH,http://malegislature.gov/Legislators/Profile/JMM1,Point,MultiPolygon,200,82720,2,100,37584092.5414,60154.3289603
MID11,"25017374600,25017368700,25017374500,25017368800,25017370102,25017373300,25017373200","0.06,0.01,0.46,0.00,0.06,0.37,0.05","0.07,0.03,0.51,0.00,0.05,0.59,0.08",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),556,7742,Crafts St @ North St,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,605,117469,2,70,20055517.4181,29596.7876429
ESS10,"25009206400,25009206300,25009205200,25009205100,25009202102","0.16,0.05,0.11,0.66,0.02","0.39,0.15,0.15,0.70,0.01",Daniel H. Cahill (D),10th Essex,Daniel H.,Cahill,(D),424,7216,Waitt Ave @ Eastern Ave,LYNN,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,721,79773,2,34,9826900.75147,21703.160093
ESS11,"25009207200,25009207100,25009207000","0.85,0.07,0.00","0.73,0.37,0.00",Peter L. Capano (D),11th Essex,Peter L.,Capano,(D),"442,439,441,448,449",4744,626 Lynnway,LYNN,http://malegislature.gov/Legislators/Profile/PLC1,Point,MultiPolygon,376,37359,1,35,16322720.834,48737.1541765
SUFF19,"25025180500,25025980101","0.17,0.06","0.43,0.04",Robert A. DeLeo (D),19th Suffolk,Robert A.,DeLeo,(D),"712,713",109849,Tafts Ave @ Otis St,WINTHROP,http://malegislature.gov/Legislators/Profile/RAD1,Point,MultiPolygon,229,53890,2,142,10473601.2746,37757.8369616
SUFF19,"25025180500,25025980101","0.17,0.06","0.43,0.04",Robert A. DeLeo (D),19th Suffolk,Robert A.,DeLeo,(D),"712,713",109857,Tafts Ave @ Otis St,WINTHROP,http://malegislature.gov/Legislators/Profile/RAD1,Point,MultiPolygon,229,53890,2,142,10473601.2746,37757.8369616
MID32,"25017336402,25017336401,25017336300,25017336200,25017336100","0.39,0.32,0.21,0.04,0.04","0.71,0.26,0.10,0.04,0.04",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),"137,136,131",9226,Main St @ Grove St,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,1101,88182,2,91,22182036.5195,32732.716613
NOR05,"25021419800,25021419300,25021419200,25021419100","0.01,0.05,0.82,0.12","0.00,0.06,0.62,0.03",Mark J. Cusack (D),5th Norfolk,Mark J.,Cusack,(D),236,39683,Elm St @ Adams St,BRAINTREE,http://malegislature.gov/Legislators/Profile/MJC1,Point,Polygon,280,108407,2,101,42744018.9756,37812.9716012
MID09,"25017374700,25017368400,25017367200","0.02,0.79,0.19","0.01,0.41,0.01",Thomas M. Stanley (D),9th Middlesex,Thomas M.,Stanley,(D),553,88346,Sunnyside St @ South St,WALTHAM,http://malegislature.gov/Legislators/Profile/TMS1,Point,Polygon,606,99389,2,68,64794497.8688,60414.3621098
MID30,"25017333502,25017333400","0.00,0.99","0.01,0.41",Richard M. Haggerty (D),30th Middlesex,Richard M.,Haggerty,(D),354,59837,Pine St opp Floyd St,WOBURN,http://malegislature.gov/Legislators/Profile/RMH1,Point,Polygon,99,91756,2,89,31730889.7683,33351.4132597
ESS09,"25025170300,25009208400,25009208200,25009208101,25017336300","0.06,0.36,0.50,0.02,0.05","0.03,0.06,0.32,0.02,0.03",Donald H. Wong (R),9th Essex,Donald H.,Wong,(R),430,7531,1709 Broadway,SAUGUS,http://malegislature.gov/Legislators/Profile/DHW1,Point,Polygon,205,85632,2,33,41030067.4944,47337.7920224
NOR05,"25021419500,25021419400,25021419300,25021422400,25021422600","0.12,0.47,0.11,0.19,0.04","0.07,0.52,0.13,0.08,0.02",Mark J. Cusack (D),5th Norfolk,Mark J.,Cusack,(D),225,3714,Quincy Ave @ Gordon Rd,BRAINTREE,http://malegislature.gov/Legislators/Profile/MJC1,Point,Polygon,236,88808,2,101,42744018.9756,37812.9716012
ESS09,"25009208300,25009208400","0.95,0.05","0.25,0.01",Donald H. Wong (R),9th Essex,Donald H.,Wong,(R),429,6729,Walnut St @ Central St,SAUGUS,http://malegislature.gov/Legislators/Profile/DHW1,Point,Polygon,54,79811,2,33,41030067.4944,47337.7920224
ESS10,"25009205500,25009205400,25009205300,25009205200,25009205100","0.18,0.01,0.38,0.40,0.02","0.25,0.00,0.31,0.56,0.02",Daniel H. Cahill (D),10th Essex,Daniel H.,Cahill,(D),"434,436",7293,Broadway @ Springvale Ave,LYNN,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,497,73599,2,34,9826900.75147,21703.160093
NOR04,"25021422700,25021422600,25021422502","0.00,0.72,0.27","0.00,0.29,0.18",James Michael Murphy (D),4th Norfolk,James M.,Murphy,(D),222,3671,Middle St @ Commercial St,WEYMOUTH,http://malegislature.gov/Legislators/Profile/JMM1,Point,MultiPolygon,192,84110,2,100,37584092.5414,60154.3289603
NOR03,"25021422400,25021422700,25021422600,25021422502","0.15,0.00,0.81,0.03","0.06,0.00,0.33,0.02",Ronald Mariano (D),3rd Norfolk,Ronald,Mariano,(D),222,4430,548 Essex St,WEYMOUTH,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,171,89329,2,99,36239282.8212,58965.7664652
MID15,"25017358700,25017358600,25017358400","0.32,0.53,0.14","0.09,0.12,0.04",Michelle Ciccolo (D),15th Middlesex,Michelle,Ciccolo,(D),62,8439,57 Bedford St,LEXINGTON,http://malegislature.gov/Legislators/Profile/M_C2,Point,Polygon,99,179943,3,74,53335379.4943,36193.8979811
ESS09,"25009208300,25009208400","0.94,0.06","0.25,0.01",Donald H. Wong (R),9th Essex,Donald H.,Wong,(R),429,6717,Walnut St opp Central St,SAUGUS,http://malegislature.gov/Legislators/Profile/DHW1,Point,Polygon,54,80081,2,33,41030067.4944,47337.7920224
ESS09,"25017335301,25017335400,25017337102,25017337101,25017335200","0.24,0.67,0.01,0.03,0.04","0.17,0.37,0.00,0.04,0.02",Donald H. Wong (R),9th Essex,Donald H.,Wong,(R),"137,136",9187,Main St @ Forest St,WAKEFIELD,http://malegislature.gov/Legislators/Profile/DHW1,Point,Polygon,275,104385,2,33,41030067.4944,47337.7920224
MID15,"25017358700,25017358600,25017358400","0.32,0.54,0.14","0.09,0.13,0.04",Michelle Ciccolo (D),15th Middlesex,Michelle,Ciccolo,(D),62,7910,Opp 57 Bedford St,LEXINGTON,http://malegislature.gov/Legislators/Profile/M_C2,Point,Polygon,105,180006,3,74,53335379.4943,36193.8979811
MID30,"25017333502,25017333400","0.01,0.99","0.01,0.41",Richard M. Haggerty (D),30th Middlesex,Richard M.,Haggerty,(D),354,49905,Pine St @ Floyd St,WOBURN,http://malegislature.gov/Legislators/Profile/RMH1,Point,Polygon,99,91698,2,89,31730889.7683,33351.4132597
MID11,"25017374600,25017368700,25017374500,25017368800,25017370102,25017373300,25017373200","0.09,0.02,0.48,0.00,0.05,0.34,0.03","0.10,0.06,0.53,0.00,0.04,0.54,0.04",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),556,81685,Crafts St @ Albemarle St,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,579,118545,2,70,20055517.4181,29596.7876429
MID32,"25017336402,25017336401,25017336300,25017336200,25017336100","0.38,0.31,0.21,0.05,0.04","0.69,0.25,0.11,0.04,0.04",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),"131,106",9100,Grove St @ Main St,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,1080,88897,2,91,22182036.5195,32732.716613
ESS08,"25009203100,25009202200,25009202101,25009204102","0.58,0.32,0.02,0.08","0.31,0.19,0.02,0.06",Lori A. Ehrlich (D),8th Essex,Lori A.,Ehrlich,(D),"442,449,441,448",4860,Humphrey St @ West St,MARBLEHEAD,http://malegislature.gov/Legislators/Profile/LAE1,Point,MultiPolygon,254,148253,3,32,20329759.7389,44115.8674729
ESS10,"25009206400,25009206300,25009205200,25009205100,25009202102","0.15,0.04,0.11,0.68,0.02","0.36,0.14,0.15,0.72,0.01",Daniel H. Cahill (D),10th Essex,Daniel H.,Cahill,(D),"456,424",6851,Eastern Ave @ Waitt Ave,LYNN,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,707,80297,2,34,9826900.75147,21703.160093
NOR03,"25021422400,25021422700,25021422600,25021422502","0.15,0.00,0.81,0.03","0.06,0.00,0.33,0.02",Ronald Mariano (D),3rd Norfolk,Ronald,Mariano,(D),222,44470,541 Essex St,WEYMOUTH,http://malegislature.gov/Legislators/Profile/R_M1,Point,MultiPolygon,171,89329,2,99,36239282.8212,58965.7664652
MID11,"25017374600,25017368700,25017374500,25017368800,25017370102,25017373300,25017373200","0.11,0.03,0.48,0.00,0.04,0.32,0.02","0.13,0.08,0.54,0.00,0.04,0.51,0.03",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),556,7741,Crafts St @ Albemarle St,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,582,119004,2,70,20055517.4181,29596.7876429
MID32,"25017336402,25017336401,25017336300,25017336200,25017336100","0.39,0.31,0.21,0.05,0.05","0.70,0.25,0.10,0.04,0.04",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),"137,136,131,106",9203,Main St @ Grove St,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,1082,88988,2,91,22182036.5195,32732.716613
MID10,"25017370102,25017373400,25017373300,25017373200,25017373100","0.08,0.00,0.29,0.59,0.04","0.07,0.00,0.46,0.91,0.05",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),59,8170,Watertown St @ Adams St,NEWTON,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,797,94914,2,69,13828722.3541,33255.4346385
MID32,"25017336402,25017336401,25017336300,25017336200,25017336100","0.31,0.30,0.28,0.07,0.04","0.55,0.25,0.14,0.06,0.04",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),"131,106",15940,Grove St @ Walnut St,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,981,92783,2,91,22182036.5195,32732.716613
NOR05,"25021419500,25021419400,25021419300,25021422400,25021422600","0.09,0.52,0.12,0.15,0.04","0.06,0.58,0.14,0.06,0.02",Mark J. Cusack (D),5th Norfolk,Mark J.,Cusack,(D),225,3715,Quincy Ave @ Edge Hill Rd,BRAINTREE,http://malegislature.gov/Legislators/Profile/MJC1,Point,Polygon,242,88963,2,101,42744018.9756,37812.9716012
MID31,"25017337201,25017337300,25017337102,25017337101,25017337202","0.12,0.34,0.02,0.21,0.31","0.16,0.16,0.00,0.28,0.21",Michael S. Day (D),31st Middlesex,Michael S.,Day,(D),"132,325",25991,Main St @ Lindenwood Rd,STONEHAM,http://malegislature.gov/Legislators/Profile/MSD1,Point,Polygon,168,94510,2,90,33651690.0417,32416.0352319
SUFF03,"25025030400,25025030300,25025030200,25025030100,25025020200,25025981700,25025070101,25025020303,25025020302,25025020301,25025020101,25025030500","0.04,0.29,0.03,0.01,0.04,0.07,0.25,0.12,0.04,0.06,0.05,0.00","0.68,0.85,0.99,0.18,0.63,0.44,0.50,0.56,1.00,0.46,0.47,0.00",Aaron M. Michlewitz (D),3rd Suffolk,Aaron M.,Michlewitz,(D),,49703,Cambridge St @ Center Plaza - Gov't Ctr,BOSTON,http://malegislature.gov/Legislators/Profile/AMM1,Point,Polygon,10195,95491,2,126,3753014.59622,12895.468952
ESS09,"25017335301,25017335400,25017337102,25017337101,25017335200","0.25,0.66,0.01,0.03,0.05","0.18,0.37,0.00,0.05,0.03",Donald H. Wong (R),9th Essex,Donald H.,Wong,(R),"137,136",9243,Main St @ Walton Pl,WAKEFIELD,http://malegislature.gov/Legislators/Profile/DHW1,Point,Polygon,286,104048,2,33,41030067.4944,47337.7920224
MID32,"25017336402,25017336401,25017336300,25017336200,25017336100","0.30,0.30,0.28,0.07,0.04","0.54,0.25,0.14,0.06,0.04",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),131,9099,Grove St @ Walnut St,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,971,92912,2,91,22182036.5195,32732.716613
ESS10,"25009205500,25009205400,25009205300,25009205200,25009205100","0.18,0.01,0.39,0.39,0.02","0.24,0.00,0.32,0.55,0.03",Daniel H. Cahill (D),10th Essex,Daniel H.,Cahill,(D),"434,436",7259,Broadway @ Magnolia Ave,LYNN,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,494,74043,2,34,9826900.75147,21703.160093
MID10,"25017370102,25017373400,25017373300,25017373200,25017373100","0.08,0.00,0.28,0.59,0.05","0.07,0.00,0.45,0.92,0.06",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),558,7802,Adams St @ Watertown St,NEWTON,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,803,94678,2,69,13828722.3541,33255.4346385
SUFF03,"25025030400,25025030300,25025030200,25025030100,25025070101,25025020303,25025060600,25025030500","0.05,0.32,0.03,0.01,0.20,0.02,0.02,0.04","0.98,0.95,0.88,0.16,0.40,0.07,0.04,0.43",Aaron M. Michlewitz (D),3rd Suffolk,Aaron M.,Michlewitz,(D),4,236,Atlantic Ave @ State St,BOSTON,http://malegislature.gov/Legislators/Profile/AMM1,Point,Polygon,6838,105929,2,126,3753014.59622,12895.468952
MID30,"25017333502,25017333501,25017333400","0.03,0.01,0.96","0.04,0.00,0.39",Richard M. Haggerty (D),30th Middlesex,Richard M.,Haggerty,(D),354,49906,Pine St @ Montvale Rd,WOBURN,http://malegislature.gov/Legislators/Profile/RMH1,Point,Polygon,97,91692,2,89,31730889.7683,33351.4132597
SUFF16,"25009208102,25009205800,25009205700,25009205600,25009208200,25009208101","0.26,0.01,0.01,0.00,0.04,0.59","0.11,0.01,0.01,0.00,0.02,0.55",RoseLee Vincent (D),16th Suffolk,RoseLee,Vincent,(D),"426,428",7438,Lincoln Ave @ Bates St,SAUGUS,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,224,76756,2,139,17713597.0924,62437.259426
MID21,25017332400,1.00,0.19,Kenneth I. Gordon (D),21st Middlesex,Kenneth I.,Gordon,(D),"350,351",49808,Burlington Mall Rd opp Meadow Rd,BURLINGTON,http://malegislature.gov/Legislators/Profile/KIG1,Point,Polygon,38,93136,2,80,76563295.0976,54814.2363673
MID10,"25017374700,25017374600,25017368500,25017368400,25017368600","0.23,0.26,0.03,0.03,0.45","0.18,0.31,0.13,0.02,0.74",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),"170,505,554,553",76591,Moody St @ Adams Ave,WALTHAM,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,683,102539,2,69,13828722.3541,33255.4346385
MID30,"25017333502,25017333501,25017333400","0.03,0.02,0.95","0.05,0.01,0.39",Richard M. Haggerty (D),30th Middlesex,Richard M.,Haggerty,(D),354,49837,Pine St @ Orange St,WOBURN,http://malegislature.gov/Legislators/Profile/RMH1,Point,Polygon,99,91799,2,89,31730889.7683,33351.4132597
ESS10,"25009206400,25009206300,25009205300,25009205200,25009205100","0.05,0.04,0.01,0.19,0.71","0.13,0.13,0.01,0.27,0.75",Daniel H. Cahill (D),10th Essex,Daniel H.,Cahill,(D),424,7214,President St @ Western Ave,LYNN,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,634,80533,2,34,9826900.75147,21703.160093
MID32,"25017336402,25017336401,25017336300,25017336200,25017336100","0.24,0.30,0.34,0.09,0.04","0.44,0.24,0.17,0.07,0.03",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),131,9098,Grove St opp Linwood Ave,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,884,96085,2,91,22182036.5195,32732.716613
SUFF03,"25025030400,25025030300,25025030200,25025030100,25025070101,25025020303,25025060600,25025030500","0.05,0.31,0.03,0.00,0.18,0.01,0.03,0.04","0.97,0.92,0.84,0.09,0.37,0.04,0.05,0.43",Aaron M. Michlewitz (D),3rd Suffolk,Aaron M.,Michlewitz,(D),4,224,Atlantic Ave @ State St-Marriott Hotel,BOSTON,http://malegislature.gov/Legislators/Profile/AMM1,Point,Polygon,6508,106915,2,126,3753014.59622,12895.468952
MID29,"25017370400,25017370102,25017373500,25017373200,25017373100","0.30,0.19,0.00,0.01,0.49","0.39,0.17,0.00,0.01,0.58",Jonathan Hecht (D),29th Middlesex,Jonathan,Hecht,(D),"57,502,504,52",902,Galen St @ Boyd St,WATERTOWN,http://malegislature.gov/Legislators/Profile/J_H1,Point,Polygon,814,93808,2,88,14133168.9641,24350.6780317
ESS08,"25009203100,25009202200,25009202101,25009204102,25009202102","0.13,0.14,0.23,0.34,0.15","0.07,0.08,0.33,0.26,0.10",Lori A. Ehrlich (D),8th Essex,Lori A.,Ehrlich,(D),"442,441,448",4772,Salem St @ Sunbeam Ln,SWAMPSCOTT,http://malegislature.gov/Legislators/Profile/LAE1,Point,MultiPolygon,332,106262,2,32,20329759.7389,44115.8674729
MID32,"25017337102,25017336402,25017336401,25017336300,25017336100","0.10,0.53,0.28,0.02,0.07","0.03,0.95,0.23,0.01,0.06",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),132,5976,Wyoming Ave @ Florence St,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,1236,81676,2,91,22182036.5195,32732.716613
ESS08,"25009203100,25009202200,25009202101,25009204701,25009204102,25009202102","0.00,0.01,0.15,0.06,0.32,0.46","0.00,0.00,0.21,0.02,0.24,0.32",Lori A. Ehrlich (D),8th Essex,Lori A.,Ehrlich,(D),"455,459",6127,Essex St @ Shopping Center,SWAMPSCOTT,http://malegislature.gov/Legislators/Profile/LAE1,Point,MultiPolygon,370,84799,2,32,20329759.7389,44115.8674729
MID10,"25017370102,25017373300,25017373200,25017373100","0.09,0.27,0.60,0.05","0.08,0.43,0.92,0.06",John J. Lawn (D),10th Middlesex,John J.,Lawn,(D),"558,59",8187,Watertown St @ Adams St,NEWTON,http://malegislature.gov/Legislators/Profile/JJL2,Point,Polygon,804,94295,2,69,13828722.3541,33255.4346385
MID32,"25017336402,25017336401,25017336300,25017336200,25017336100","0.22,0.29,0.36,0.09,0.03","0.41,0.24,0.18,0.08,0.03",Paul A. Brodeur (D),32nd Middlesex,Paul A.,Brodeur,(D),131,5910,Grove St @ Linwood Ave,MELROSE,http://malegislature.gov/Legislators/Profile/P_B1,Point,Polygon,869,97063,2,91,22182036.5195,32732.716613
ESS10,"25009206300,25009205300,25009205200,25009205100","0.02,0.08,0.37,0.53","0.06,0.07,0.52,0.56",Daniel H. Cahill (D),10th Essex,Daniel H.,Cahill,(D),435,66854,Euclid Ave @ Chase St,LYNN,http://malegislature.gov/Legislators/Profile/DFC1,Point,Polygon,574,77370,2,34,9826900.75147,21703.160093
MID29,"25017370400,25017370102,25017373500,25017373200,25017373100","0.30,0.20,0.00,0.01,0.49","0.39,0.17,0.00,0.01,0.58",Jonathan Hecht (D),29th Middlesex,Jonathan,Hecht,(D),"57,504,52,66,502",989,Galen St @ Maple St,WATERTOWN,http://malegislature.gov/Legislators/Profile/J_H1,Point,Polygon,814,93733,2,88,14133168.9641,24350.6780317
ESS09,"25025170300,25009208400,25009208200,25009208101","0.07,0.18,0.63,0.12","0.04,0.03,0.41,0.11",Donald H. Wong (R),9th Essex,Donald H.,Wong,(R),"430,429",7520,177 Essex St opp Felton St,SAUGUS,http://malegislature.gov/Legislators/Profile/DHW1,Point,Polygon,238,77263,2,33,41030067.4944,47337.7920224
ESS08,"25009203100,25009202200,25009202101,25009204701,25009204102,25009202102","0.00,0.01,0.15,0.06,0.32,0.46","0.00,0.00,0.22,0.02,0.24,0.32",Lori A. Ehrlich (D),8th Essex,Lori A.,Ehrlich,(D),"455,459",6156,Essex St @ Shopping Center,SWAMPSCOTT,http://malegislature.gov/Legislators/Profile/LAE1,Point,MultiPolygon,373,84799,2,32,20329759.7389,44115.8674729
MID28,"25017342500,25017342400,25017342300","0.12,0.72,0.16","0.31,0.37,0.41","Joseph W. McGonagle, Jr. (D)",28th Middlesex,Joseph W.,"McGonagle, Jr.",(D),"106,99,105",5406,Main St @ Oakes St,EVERETT,http://malegislature.gov/Legislators/Profile/JWM1,Point,Polygon,1306,59778,2,87,8921152.58446,15219.6737665
ESS09,"25025170300,25009208400,25009208200,25009208101","0.07,0.18,0.63,0.12","0.04,0.03,0.41,0.11",Donald H. Wong (R),9th Essex,Donald H.,Wong,(R),"430,429",7561,Essex St @ Felton St,SAUGUS,http://malegislature.gov/Legislators/Profile/DHW1,Point,Polygon,238,77263,2,33,41030067.4944,47337.7920224
MID11,"25017374600,25017368700,25017374500,25017368800,25017370102,25017368600,25017373300","0.30,0.10,0.45,0.00,0.00,0.03,0.11","0.36,0.27,0.50,0.00,0.00,0.05,0.18",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),556,81686,Crafts St @ Harding St,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,533,119166,2,70,20055517.4181,29596.7876429
SUFF16,"25025170100,25025160400,25025160501,25025160602,25025160601,25017342101,25017342600,25017342400","0.08,0.06,0.10,0.35,0.22,0.10,0.09,0.00","0.11,0.09,0.55,0.96,0.69,0.33,0.40,0.00",RoseLee Vincent (D),16th Suffolk,RoseLee,Vincent,(D),111,5594,Sagamore Ave @ Murray St,CHELSEA,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,2578,58429,2,139,17713597.0924,62437.259426
SUFF18,"25025000803,25025000802,25025981501,25025000100","0.31,0.37,0.01,0.30","0.55,0.78,0.02,0.34",Michael J. Moran (D),18th Suffolk,Michael J.,Moran,(D),66,2559,N Harvard St @ Oxford St,BOSTON,http://malegislature.gov/Legislators/Profile/MJM1,Point,Polygon,3242,60958,2,141,8877673.11721,35714.4476821
SUFF16,"25025170100,25025160400,25025160501,25025160602,25025160601,25017342101,25017342600,25017342400","0.08,0.05,0.10,0.35,0.23,0.10,0.09,0.00","0.11,0.08,0.55,0.96,0.70,0.32,0.39,0.00",RoseLee Vincent (D),16th Suffolk,RoseLee,Vincent,(D),111,5627,Sagamore Ave @ Murray St,CHELSEA,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,2560,58478,2,139,17713597.0924,62437.259426
MID11,"25017374600,25017368700,25017374500,25017370102,25017368600,25017373300","0.33,0.11,0.43,0.00,0.05,0.08","0.40,0.30,0.47,0.00,0.08,0.13",Kay S. Khan (D),11th Middlesex,Kay S.,Khan,(D),556,7740,Crafts St @ Waltham St,NEWTON,http://malegislature.gov/Legislators/Profile/K_K1,Point,Polygon,541,118242,2,70,20055517.4181,29596.7876429
SUFF08,"25025000803,25017353101,25017353900,25017353800,25017353500,25017353400,25017353300,25017353200,25017353102,25017353000,25025981501","0.05,0.04,0.02,0.00,0.08,0.14,0.23,0.25,0.05,0.04,0.01","0.08,0.19,0.14,0.01,0.76,1.00,1.00,0.99,0.12,0.22,0.03",Jay D. Livingstone (D),8th Suffolk,Jay D.,Livingstone,(D),47,1763,Magazine St @ Prince St,CAMBRIDGE,http://malegislature.gov/Legislators/Profile/J_L1,Point,Polygon,7251,94479,2,131,6453441.16617,16125.4453249
SUFF16,"25009208102,25009205800,25009205700,25009205600,25009208200,25009208101","0.25,0.01,0.01,0.00,0.04,0.59","0.10,0.02,0.02,0.00,0.02,0.55",RoseLee Vincent (D),16th Suffolk,RoseLee,Vincent,(D),"426,428",7391,Lincoln Ave opp Dudley St,SAUGUS,http://malegislature.gov/Legislators/Profile/R_V1,Point,MultiPolygon,231,76753,2,139,17713597.0924,62437.259426
MID26,"25017353101,25017353200,25017353102,25017353000,25017352500,25017352400,25017352300","0.20,0.08,0.32,0.00,0.03,0.16,0.00","0.99,0.31,0.73,0.02,0.33,0.71,0.01",Mike Connolly (D),26th Middlesex,Mike,Connolly,(D),747,11771,Vassar St @ Mass Ave,CAMBRIDGE,http://malegislature.gov/Legislators/Profile/M_C1,Point,Polygon,4449,97103,2,85,6687439.87223,18679.2635493
MID34,"25017350104,25017339802,25017339700,25017339600,25017339500","0.01,0.22,0.58,0.14,0.00","0.03,0.23,0.89,0.35,0.00",Christine P. Barber (D),34th Middlesex,Christine P.,Barber,(D),95,42883,Mystic Ave opp Bonner Ave,MEDFORD,http://malegislature.gov/Legislators/Profile/CPB2,Point,MultiPolygon,1433,78216,2,93,7783101.8662,22833.6184821
